Indicator,S.No.,Parameters,Type,District - _Delhi,District - Central,District - East,District - New Delhi,District - North,District - North East,District - North West,District - Shahdara,District - South,District - South East,District - South West,District - West
M13 [Blindness Control Programme],13.5,Number of eyes collected through eye donation,TOTAL,898,732,0,49,0,0,0,12,0,0,0,105
M13 [Blindness Control Programme],13.6,Number of eyes utilised for corneal transplant,TOTAL,541,409,0,24,0,0,0,3,0,0,0,105
M14 [Patient Services],14.01,Number of CHC or SDH or DH functioning as First Referral units (FRUs),TOTAL,232,33,13,24,18,23,52,31,5,3,6,24
M14 [Patient Services],14.02,Number of PHCs functioning 24X7 with atleast 3 Staff Nurses,TOTAL,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
M14 [Patient Services],14.03,Number of Anganwadi centres reported to have conducted VHNDs,TOTAL,2233,34,28,0,0,0,1560,0,231,298,26,56
M14 [Patient Services],14.04,Number of facilities having a Rogi Kalyan Samiti (RKS),TOTAL,202,24,22,6,18,24,36,30,NA,6,12,24
M14 [Patient Services],14.05,Number of RKS meetings held during the month,TOTAL,39,5,0,0,3,5,14,1,0,2,4,5
M14 [Patient Services],14.06,Number of facilities having Ambulance services (Assured Referral Services),TOTAL,1063,85,211,161,31,23,128,66,55,66,159,78
M14 [Patient Services],14.07,Total Number of times the Ambulance was used for transporting patients during the month,TOTAL,25699,1687,3196,7921,594,618,3020,1408,687,1307,1583,3678
M14 [Patient Services],14.08,Number of Institutions having Operational Sick New Born and Child Care Units (SNCU),TOTAL,349,54,29,29,16,1,57,42,40,31,20,30
M14 [Patient Services],14.09,Number of functional Laproscopes in CHC/SDH/DH,TOTAL,1026,187,89,193,13,0,306,34,29,80,17,78
M14 [Patient Services],14.09.a,Health Facility Services/Patient Services/Stock out rate of essential Drugs,TOTAL,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.09.b,Health Facility Services/Patient Services/Blood Units Issued on replacement,TOTAL,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.09.c,Health Facility Services/Patient Services/Total no. of blood units issued in year,TOTAL,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.10.1.a,Number of male patients admitted (Inpatients) during the month,1. Children,153976,28429,11834,38222,5215,1568,24642,14037,4503,8492,5523,11511
M14 [Patient Services],14.10.1.a,Number of male patients admitted (Inpatients) during the month,2. Adults,320359,95637,17057,40758,3811,2384,50919,33641,10363,22691,9677,33421
M14 [Patient Services],14.10.1.b,Number of female patients (Inpatients) admitted during the month,1. Children,120146,16704,7632,38050,3961,1365,19548,10444,3493,5152,4661,9136
M14 [Patient Services],14.10.1.b,Number of female patients (Inpatients) admitted during the month,2. Adults,414813,86829,25478,55490,9984,6256,69567,54112,14178,25630,17003,50286
M14 [Patient Services],14.10.1.c,Total number of patients admitted (Inpatients) during the month (sum of items 14.10.1.a and 14.10.1.b),1. Children,274122,45133,19466,76272,9176,2933,44190,24481,7996,13644,10184,20647
M14 [Patient Services],14.10.1.c,Total number of patients admitted (Inpatients) during the month (sum of items 14.10.1.a and 14.10.1.b),2. Adults,735172,182466,42535,96248,13795,8640,120486,87753,24541,48321,26680,83707
M14 [Patient Services],14.10.2.a,Number of death cases of Inpatient males,TOTAL,13212,4215,1105,3001,251,11,2037,641,236,275,114,1326
M14 [Patient Services],14.10.2.b,Number of death cases of Inpatient females,TOTAL,7875,2194,644,1775,96,19,1323,474,155,184,60,951
M14 [Patient Services],14.10.2.c,Number of cases of death of Inpatients (sum of items 14.10.2.a and 14.10.2.b),TOTAL,21087,6409,1749,4776,347,30,3360,1115,391,459,174,2277
M14 [Patient Services],14.11,In-Patient Head Count at midnight,TOTAL,2553964,373741,178718,700474,77217,22254,345904,196450,103232,219631,65498,270845
M14 [Patient Services],14.12.1,OPD attendance (All),TOTAL,32932981,4584498,1933690,4952203,1975525,1483955,4497535,3432115,1468279,2070194,2200590,4334397
M14 [Patient Services],14.13.1,Number of major operations carried out using general or spinal anaesthesia,TOTAL,170826,38886,11768,30298,1979,1246,23546,10593,10370,16679,3288,22173
M14 [Patient Services],14.13.1A,"Out of 14.13.1,Gynecology- Hysterectomy surgeries",TOTAL,3873,742,339,538,151,22,791,235,280,290,230,255
M14 [Patient Services],14.13.1.B,"Patient Services/Operation major (General and spinal anaesthesia)/Major Surgeries excluding Obstetrics, Gynaecology and Opthalmology etc",TOTAL,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
M14 [Patient Services],14.13.2,Number of minor operations carried out without anaesthesia or using local anaesthesia,TOTAL,337678,23520,23428,49342,17714,7217,61793,14998,2780,11000,3817,122069
M14 [Patient Services],14.13.3,Health Facility Services/Patient Services/Number of post operative Surgical Site infection,TOTAL,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
M14 [Patient Services],14.14.a,Number of patients given AYUSH treatment,TOTAL,1033283,153464,120431,116215,97533,2107,97071,135399,23717,109091,48349,129906
M14 [Patient Services],14.14.b,Number of patients on whom Dental Procedure was conducted,TOTAL,301060,75099,7136,76890,16403,1077,36730,9890,5523,15979,16671,39662
M14 [Patient Services],14.14.c,Number of Adolescents counselled,TOTAL,38692,8827,2600,2317,4350,2025,7794,1271,240,1541,4117,3610
M15 [Laboratory Testing],15.1.a,Health Facility Services/Laboratory Testing/Total Number of lab Tests Done,TOTAL,1045393,1027016,NA,NA,NA,NA,NA,18377,NA,NA,NA,NA
M15 [Laboratory Testing],15.1.1.a,Number of Haemoglobin (Hb) tests conducted,TOTAL,3325790,1168527,187533,396685,100173,51029,381668,262613,212154,101661,131302,332445
M15 [Laboratory Testing],15.1.1.b,"Out of the total number of Hb tests conducted, number of cases having Hb less than 7gm/dl",TOTAL,76923,12800,4162,8698,3095,1873,10157,11107,2388,1231,2978,18434
M15 [Laboratory Testing],15.1.2.a,Number of HIV tests conducted on males,1. Number tested,159669,29050,15502,35345,5269,3968,21990,10649,15837,3563,4649,13847
M15 [Laboratory Testing],15.1.2.a,Number of HIV tests conducted on males,2. Number Positive,1731,201,84,522,54,72,356,125,91,22,42,162
M15 [Laboratory Testing],15.1.2.b,Number of HIV tests conducted on Female-Non ANC (i.e. non pregnant females),1. Number tested,99621,12834,7915,16601,4931,4272,16151,8656,9027,3381,4012,11841
M15 [Laboratory Testing],15.1.2.b,Number of HIV tests conducted on Female-Non ANC (i.e. non pregnant females),2. Number Positive,663,50,51,224,13,9,137,35,29,9,15,91
M15 [Laboratory Testing],15.1.2.c,Number of HIV tests conducted on Female with ANC (i.e. pregnant females),1. Number tested,147799,21639,9587,16048,13327,12111,23041,13266,7183,5196,12489,13912
M15 [Laboratory Testing],15.1.2.c,Number of HIV tests conducted on Female with ANC (i.e. pregnant females),2. Number Positive,577,28,11,30,10,135,81,215,17,2,8,40
M15 [Laboratory Testing],15.1.2.d,Total number of HIV tests conducted (sum of items 15.1.2.a to 15.1.2.c),1. Number tested,407089,63523,33004,67994,23527,20351,61182,32571,32047,12140,21150,39600
M15 [Laboratory Testing],15.1.2.d,Total number of HIV tests conducted (sum of items 15.1.2.a to 15.1.2.c),2. Number Positive,2971,279,146,776,77,216,574,375,137,33,65,293
M15 [Laboratory Testing],15.2,Number of Widal tests conducted,Number tested,201835,19546,13583,21297,15619,4504,32626,21200,9720,9560,15524,38656
M15 [Laboratory Testing],15.3.a,Number of VDRL tests conducted on males,Number tested,33471,2749,7906,10402,1364,201,1413,1559,3359,1252,680,2586
M15 [Laboratory Testing],15.3.b,Number of VDRL tests conducted on Female-Non ANC (i.e. non pregnant females),Number tested,34169,2597,1779,10636,1885,1382,2827,977,1530,1145,1138,8273
M15 [Laboratory Testing],15.3.c,Number of VDRL tests conducted on Female with ANC (i.e. pregnant females),Number tested,140193,14540,8099,16846,9811,8780,27842,11775,6542,5930,14356,15672
M15 [Laboratory Testing],15.3.d,Total number of VDRL tests conducted (sum of items 15.3.a to 15.3.c),Number tested,207833,19886,17784,37884,13060,10363,32082,14311,11431,8327,16174,26531
M15 [Laboratory Testing],15.4.1,Number of blood smears examined for Malaria,TOTAL,451161,20857,13186,25373,6771,3816,39674,37482,232830,13137,20227,37808
M15 [Laboratory Testing],15.4.2,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Vivax",TOTAL,3067,103,255,279,65,37,478,401,618,307,178,346
M15 [Laboratory Testing],15.4.3,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Falciparum",TOTAL,665,6,18,12,0,3,366,3,15,238,3,1
M16 [Stock Position (During the month)],16.1.1,Stock position of DPT vaccines,1. Balance From Previous Month,231590,11410,16700,25040,21750,11850,25560,9110,31920,20210,26570,31470
M16 [Stock Position (During the month)],16.1.1,Stock position of DPT vaccines,2. Stocks Received,232690,31000,14500,9000,18520,15000,30630,17100,19440,22500,21500,33500
M16 [Stock Position (During the month)],16.1.1,Stock position of DPT vaccines,3. Unusable Stock,20960,2560,0,0,0,0,18400,NA,0,0,0,NA
M16 [Stock Position (During the month)],16.1.1,Stock position of DPT vaccines,4. Stock Distributed,229747,24680,17810,11800,13810,16417,31270,18230,21370,24120,22540,27700
M16 [Stock Position (During the month)],16.1.1,Stock position of DPT vaccines,5. Total Stock,213573,15170,13390,22240,26460,10433,6520,7980,29990,18590,25530,37270
M16 [Stock Position (During the month)],16.1.1A,Stock Position of Pentavalent,1. Balance From Previous Month,268710,21750,9430,28700,12610,24910,22460,17290,37220,36540,28430,29370
M16 [Stock Position (During the month)],16.1.1A,Stock Position of Pentavalent,2. Stocks Received,395730,43200,25560,23040,26160,37540,66720,35080,24670,40560,24000,49200
M16 [Stock Position (During the month)],16.1.1A,Stock Position of Pentavalent,3. Unusable Stock,12870,490,0,0,0,0,12380,NA,0,0,0,NA
M16 [Stock Position (During the month)],16.1.1A,Stock Position of Pentavalent,4. Stock Distributed,360120,38070,26850,21420,22620,27560,59430,34280,23410,35730,25140,45610
M16 [Stock Position (During the month)],16.1.1A,Stock Position of Pentavalent,5. Total Stock,291450,26390,8140,30320,16150,34890,17370,18090,38480,41370,27290,32960
M16 [Stock Position (During the month)],16.1.2,Stock position of OPV vaccines,1. Balance From Previous Month,370210,52100,23020,31140,13730,18240,11920,17880,49120,43060,39400,70600
M16 [Stock Position (During the month)],16.1.2,Stock position of OPV vaccines,2. Stocks Received,646020,94100,47040,60780,28000,40000,73080,51000,49000,54000,34000,115020
M16 [Stock Position (During the month)],16.1.2,Stock position of OPV vaccines,3. Unusable Stock,11020,1760,0,0,0,0,9260,NA,0,0,0,NA
M16 [Stock Position (During the month)],16.1.2,Stock position of OPV vaccines,4. Stock Distributed,633150,101080,47040,63080,23690,26580,61300,54780,42340,46280,45820,121160
M16 [Stock Position (During the month)],16.1.2,Stock position of OPV vaccines,5. Total Stock,372060,43360,23020,28840,18040,31660,14440,14100,55780,50780,27580,64460
M16 [Stock Position (During the month)],16.1.3,Stock position of TT vaccines,1. Balance From Previous Month,259304,39930,9740,33110,17070,12990,27450,15900,33610,24264,34710,10530
M16 [Stock Position (During the month)],16.1.3,Stock position of TT vaccines,2. Stocks Received,353410,59500,16060,21000,21500,21490,66500,18000,22170,37500,37000,32690
M16 [Stock Position (During the month)],16.1.3,Stock position of TT vaccines,3. Unusable Stock,12870,0,0,0,0,0,12870,NA,0,0,0,NA
M16 [Stock Position (During the month)],16.1.3,Stock position of TT vaccines,4. Stock Distributed,307594,45600,17390,18660,18260,17070,56440,21479,16310,32555,29950,33880
M16 [Stock Position (During the month)],16.1.3,Stock position of TT vaccines,5. Total Stock,292250,53830,8410,35450,20310,17410,24640,12421,39470,29209,41760,9340
M16 [Stock Position (During the month)],16.1.4,Stock position of DT vaccines,1. Balance From Previous Month,1500,0,0,NA,1500,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.1.4,Stock position of DT vaccines,2. Stocks Received,3300,0,0,NA,3300,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.1.4,Stock position of DT vaccines,3. Unusable Stock,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.1.4,Stock position of DT vaccines,4. Stock Distributed,1980,0,0,NA,1980,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.1.4,Stock position of DT vaccines,5. Total Stock,2820,0,0,0,2820,0,0,0,0,0,0,0
M16 [Stock Position (During the month)],16.1.5,Stock position of BCG vaccines,1. Balance From Previous Month,217610,8690,11710,21930,15940,12810,28010,14040,47920,31770,11040,13750
M16 [Stock Position (During the month)],16.1.5,Stock position of BCG vaccines,2. Stocks Received,233110,25500,10000,37000,13500,14000,43500,20350,13260,17000,8000,31000
M16 [Stock Position (During the month)],16.1.5,Stock position of BCG vaccines,3. Unusable Stock,16790,1620,0,0,0,0,15170,NA,0,0,0,NA
M16 [Stock Position (During the month)],16.1.5,Stock position of BCG vaccines,4. Stock Distributed,221680,24530,11640,33790,12250,11590,39240,21530,12540,17790,9080,27700
M16 [Stock Position (During the month)],16.1.5,Stock position of BCG vaccines,5. Total Stock,212250,8040,10070,25140,17190,15220,17100,12860,48640,30980,9960,17050
M16 [Stock Position (During the month)],16.1.6,Stock position of Measles vaccines,1. Balance From Previous Month,207260,13875,10575,26070,11450,14480,17600,9865,34055,22315,23870,23105
M16 [Stock Position (During the month)],16.1.6,Stock position of Measles vaccines,2. Stocks Received,229510,25000,16190,10800,17500,17750,38000,16930,15840,25000,16000,30500
M16 [Stock Position (During the month)],16.1.6,Stock position of Measles vaccines,3. Unusable Stock,12500,1600,0,0,0,0,10900,NA,0,0,0,NA
M16 [Stock Position (During the month)],16.1.6,Stock position of Measles vaccines,4. Stock Distributed,205515,19700,15970,10595,16025,14820,36435,17825,13990,22630,13730,23795
M16 [Stock Position (During the month)],16.1.6,Stock position of Measles vaccines,5. Total Stock,218755,17575,10795,26275,12925,17410,8265,8970,35905,24685,26140,29810
M16 [Stock Position (During the month)],16.1.7,Stock position of JE vaccines,1. Balance From Previous Month,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.1.7,Stock position of JE vaccines,2. Stocks Received,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.1.7,Stock position of JE vaccines,3. Unusable Stock,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.1.7,Stock position of JE vaccines,4. Stock Distributed,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.1.7,Stock position of JE vaccines,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0
M16 [Stock Position (During the month)],16.1.8,Stock position of Hepatitis B vaccines,1. Balance From Previous Month,103800,4470,12880,17710,5570,5070,12230,14130,6840,6390,8290,10220
M16 [Stock Position (During the month)],16.1.8,Stock position of Hepatitis B vaccines,2. Stocks Received,103850,17210,1890,21000,4000,2000,21840,16230,2680,3000,3500,10500
M16 [Stock Position (During the month)],16.1.8,Stock position of Hepatitis B vaccines,3. Unusable Stock,7460,280,0,0,0,0,7180,NA,0,0,0,NA
M16 [Stock Position (During the month)],16.1.8,Stock position of Hepatitis B vaccines,4. Stock Distributed,97170,15170,4460,19280,2760,1600,15520,16460,3800,3680,3940,10500
M16 [Stock Position (During the month)],16.1.8,Stock position of Hepatitis B vaccines,5. Total Stock,103020,6230,10310,19430,6810,5470,11370,13900,5720,5710,7850,10220
M16 [Stock Position (During the month)],16.2.1,Stock Position of IU 380 A (to be used for Family Planning),1. Balance From Previous Month,35672,3950,2031,1309,6112,1284,2808,4380,2409,3980,5215,2194
M16 [Stock Position (During the month)],16.2.1,Stock Position of IU 380 A (to be used for Family Planning),2. Stocks Received,20183,1800,1433,1400,3600,1150,2400,2600,1200,1200,1000,2400
M16 [Stock Position (During the month)],16.2.1,Stock Position of IU 380 A (to be used for Family Planning),3. Unusable Stock,1114,219,0,0,0,0,895,NA,0,0,0,NA
M16 [Stock Position (During the month)],16.2.1,Stock Position of IU 380 A (to be used for Family Planning),4. Stock Distributed,26155,1661,1361,868,1799,523,2062,11370,1307,1260,1435,2509
M16 [Stock Position (During the month)],16.2.1,Stock Position of IU 380 A (to be used for Family Planning),5. Total Stock,28586,3870,2103,1841,7913,1911,2251,-4390,2302,3920,4780,2085
M16 [Stock Position (During the month)],16.2.2,Stock Position of Condoms (to be used for Family Planning),1. Balance From Previous Month,2671340,42520,16960,191300,138980,83120,1911600,32720,167400,64800,21940,NA
M16 [Stock Position (During the month)],16.2.2,Stock Position of Condoms (to be used for Family Planning),2. Stocks Received,1605810,106560,38500,97200,139630,43200,689400,59820,238000,193500,0,NA
M16 [Stock Position (During the month)],16.2.2,Stock Position of Condoms (to be used for Family Planning),3. Unusable Stock,983640,8640,0,0,0,0,975000,NA,0,0,0,NA
M16 [Stock Position (During the month)],16.2.2,Stock Position of Condoms (to be used for Family Planning),4. Stock Distributed,1476280,85060,33180,28380,123420,68950,663000,61620,200200,193500,18970,NA
M16 [Stock Position (During the month)],16.2.2,Stock Position of Condoms (to be used for Family Planning),5. Total Stock,1817230,55380,22280,260120,155190,57370,963000,30920,205200,64800,2970,0
M16 [Stock Position (During the month)],16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),1. Balance From Previous Month,120688,6985,5251,8230,19300,9260,7457,9500,14100,16640,12965,11000
M16 [Stock Position (During the month)],16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),2. Stocks Received,73121,7500,4471,4500,11200,3000,8000,6950,8000,8000,4500,7000
M16 [Stock Position (During the month)],16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),3. Unusable Stock,7013,3231,0,0,0,0,3782,NA,0,0,0,NA
M16 [Stock Position (During the month)],16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),4. Stock Distributed,61423,6939,3614,3300,6510,3370,7945,7050,6650,8010,3625,4410
M16 [Stock Position (During the month)],16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),5. Total Stock,125373,4315,6108,9430,23990,8890,3730,9400,15450,16630,13840,13590
M16 [Stock Position (During the month)],16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),1. Balance From Previous Month,49167,1276,4555,1875,8960,2420,13266,6300,1920,1365,4850,2380
M16 [Stock Position (During the month)],16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),2. Stocks Received,12330,600,3225,600,1800,500,0,2000,1320,885,700,700
M16 [Stock Position (During the month)],16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),3. Unusable Stock,7171,61,0,0,0,0,7110,NA,0,0,0,NA
M16 [Stock Position (During the month)],16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),4. Stock Distributed,10092,501,1715,182,800,249,2222,2500,620,385,395,523
M16 [Stock Position (During the month)],16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),5. Total Stock,44234,1314,6065,2293,9960,2671,3934,5800,2620,1865,5155,2557
M16 [Stock Position (During the month)],16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),1. Balance From Previous Month,1534,NA,0,0,0,0,664,120,250,0,300,200
M16 [Stock Position (During the month)],16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),2. Stocks Received,2200,NA,0,1000,0,0,NA,300,300,0,400,200
M16 [Stock Position (During the month)],16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),3. Unusable Stock,664,NA,0,0,0,0,664,NA,0,0,0,NA
M16 [Stock Position (During the month)],16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),4. Stock Distributed,1700,NA,0,900,0,0,NA,300,200,0,100,200
M16 [Stock Position (During the month)],16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),5. Total Stock,1370,0,0,100,0,0,0,120,350,0,600,200
M16 [Stock Position (During the month)],16.3.01,Stock Position of Oxytocin Injection,1. Balance From Previous Month,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.01,Stock Position of Oxytocin Injection,2. Stocks Received,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.01,Stock Position of Oxytocin Injection,3. Unusable Stock,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.01,Stock Position of Oxytocin Injection,4. Stock Distributed,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.01,Stock Position of Oxytocin Injection,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0
M16 [Stock Position (During the month)],16.3.02,Stock Position of Gloves,1. Balance From Previous Month,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.02,Stock Position of Gloves,2. Stocks Received,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.02,Stock Position of Gloves,3. Unusable Stock,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.02,Stock Position of Gloves,4. Stock Distributed,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.02,Stock Position of Gloves,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0
M16 [Stock Position (During the month)],16.3.03,Stock Position of MVA Syringes,1. Balance From Previous Month,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.03,Stock Position of MVA Syringes,2. Stocks Received,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.03,Stock Position of MVA Syringes,3. Unusable Stock,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.03,Stock Position of MVA Syringes,4. Stock Distributed,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.03,Stock Position of MVA Syringes,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0
M16 [Stock Position (During the month)],16.3.04,Stock Position of Fluconazole Tablets,1. Balance From Previous Month,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.04,Stock Position of Fluconazole Tablets,2. Stocks Received,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.04,Stock Position of Fluconazole Tablets,3. Unusable Stock,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.04,Stock Position of Fluconazole Tablets,4. Stock Distributed,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.04,Stock Position of Fluconazole Tablets,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0
M16 [Stock Position (During the month)],16.3.05,Stock Position of Blood Transfusion Sets,1. Balance From Previous Month,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.05,Stock Position of Blood Transfusion Sets,2. Stocks Received,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.05,Stock Position of Blood Transfusion Sets,3. Unusable Stock,2,NA,0,NA,0,2,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.05,Stock Position of Blood Transfusion Sets,4. Stock Distributed,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.05,Stock Position of Blood Transfusion Sets,5. Total Stock,-2,0,0,0,0,-2,0,0,0,0,0,0
M16 [Stock Position (During the month)],16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,1. Balance From Previous Month,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,2. Stocks Received,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,3. Unusable Stock,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,4. Stock Distributed,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0
M16 [Stock Position (During the month)],16.3.07,Stock Position of IFA Tablets,1. Balance From Previous Month,779650,127300,0,97800,59100,37000,376350,52100,NA,NA,30000,NA
M16 [Stock Position (During the month)],16.3.07,Stock Position of IFA Tablets,2. Stocks Received,835000,90000,0,270000,240000,120000,10000,105000,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.07,Stock Position of IFA Tablets,3. Unusable Stock,30000,NA,0,0,0,0,30000,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.07,Stock Position of IFA Tablets,4. Stock Distributed,616700,141550,0,103950,131300,45500,81750,105000,NA,NA,7650,NA
M16 [Stock Position (During the month)],16.3.07,Stock Position of IFA Tablets,5. Total Stock,967950,75750,0,263850,167800,111500,274600,52100,0,0,22350,0
M16 [Stock Position (During the month)],16.3.08,Stock Position of IFA Syrup (Paediatric),1. Balance From Previous Month,3000,NA,0,NA,0,3000,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.08,Stock Position of IFA Syrup (Paediatric),2. Stocks Received,9500,NA,0,NA,0,9500,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.08,Stock Position of IFA Syrup (Paediatric),3. Unusable Stock,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.08,Stock Position of IFA Syrup (Paediatric),4. Stock Distributed,3500,NA,0,NA,0,3500,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.08,Stock Position of IFA Syrup (Paediatric),5. Total Stock,9000,0,0,0,0,9000,0,0,0,0,0,0
M16 [Stock Position (During the month)],16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),1. Balance From Previous Month,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),2. Stocks Received,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),3. Unusable Stock,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),4. Stock Distributed,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0
M16 [Stock Position (During the month)],16.3.10,Stock Position of Vitamin A solution,1. Balance From Previous Month,7783,NA,673,108,295,144,3873,436,721,437,1037,59
M16 [Stock Position (During the month)],16.3.10,Stock Position of Vitamin A solution,2. Stocks Received,7008,NA,700,500,800,493,2160,605,550,700,500,NA
M16 [Stock Position (During the month)],16.3.10,Stock Position of Vitamin A solution,3. Unusable Stock,148,NA,0,0,0,0,148,NA,0,0,0,NA
M16 [Stock Position (During the month)],16.3.10,Stock Position of Vitamin A solution,4. Stock Distributed,5158,NA,961,301,535,303,607,647,401,668,676,59
M16 [Stock Position (During the month)],16.3.10,Stock Position of Vitamin A solution,5. Total Stock,9485,0,412,307,560,334,5278,394,870,469,861,0
