Indicator,S.No.,Parameters,Type,District - _Delhi,District - Central,District - East,District - New Delhi,District - North,District - North East,District - North West,District - Shahdara,District - South,District - South East,District - South West,District - West
M13 [Blindness Control Programme],13.4,Number of children provided free glasses,TOTAL,1527,0,0,0,0,0,451,0,0,0,0,1076
M13 [Blindness Control Programme],13.5,Number of eyes collected through eye donation,TOTAL,961,753,0,61,0,0,0,20,0,0,0,127
M13 [Blindness Control Programme],13.6,Number of eyes utilised for corneal transplant,TOTAL,579,421,0,25,0,0,0,6,0,0,0,127
M14 [Patient Services],14.01,Number of CHC or SDH or DH functioning as First Referral units (FRUs),TOTAL,271,39,15,28,21,27,60,36,6,4,7,28
M14 [Patient Services],14.02,Number of PHCs functioning 24X7 with atleast 3 Staff Nurses,TOTAL,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
M14 [Patient Services],14.03,Number of Anganwadi centres reported to have conducted VHNDs,TOTAL,2671,40,33,0,0,15,1846,15,268,351,41,62
M14 [Patient Services],14.04,Number of facilities having a Rogi Kalyan Samiti (RKS),TOTAL,236,28,26,7,21,28,42,35,NA,7,14,28
M14 [Patient Services],14.05,Number of RKS meetings held during the month,TOTAL,45,5,2,0,3,6,15,2,0,2,5,5
M14 [Patient Services],14.06,Number of facilities having Ambulance services (Assured Referral Services),TOTAL,1226,100,239,185,36,28,147,78,61,77,185,90
M14 [Patient Services],14.07,Total Number of times the Ambulance was used for transporting patients during the month,TOTAL,30189,2030,3712,9296,692,829,3581,1606,766,1660,1851,4166
M14 [Patient Services],14.08,Number of Institutions having Operational Sick New Born and Child Care Units (SNCU),TOTAL,403,63,32,35,18,2,64,49,43,38,24,35
M14 [Patient Services],14.09,Number of functional Laproscopes in CHC/SDH/DH,TOTAL,1186,219,102,223,15,0,353,38,30,92,24,90
M14 [Patient Services],14.09.a,Health Facility Services/Patient Services/Stock out rate of essential Drugs,TOTAL,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.09.b,Health Facility Services/Patient Services/Blood Units Issued on replacement,TOTAL,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.09.c,Health Facility Services/Patient Services/Total no. of blood units issued in year,TOTAL,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M14 [Patient Services],14.10.1.a,Number of male patients admitted (Inpatients) during the month,1. Children,179773,33980,12747,45507,6092,1805,28310,16399,5216,9992,6342,13383
M14 [Patient Services],14.10.1.a,Number of male patients admitted (Inpatients) during the month,2. Adults,376525,114960,19791,48115,4444,2985,59142,39253,12716,26129,11146,37844
M14 [Patient Services],14.10.1.b,Number of female patients (Inpatients) admitted during the month,1. Children,140294,18801,8368,46399,4615,1595,22248,12228,4128,5963,5366,10583
M14 [Patient Services],14.10.1.b,Number of female patients (Inpatients) admitted during the month,2. Adults,478538,99037,29600,63736,11414,7418,80536,63320,16889,29173,19584,57831
M14 [Patient Services],14.10.1.c,Total number of patients admitted (Inpatients) during the month (sum of items 14.10.1.a and 14.10.1.b),1. Children,320067,52781,21115,91906,10707,3400,50558,28627,9344,15955,11708,23966
M14 [Patient Services],14.10.1.c,Total number of patients admitted (Inpatients) during the month (sum of items 14.10.1.a and 14.10.1.b),2. Adults,855063,213997,49391,111851,15858,10403,139678,102573,29605,55302,30730,95675
M14 [Patient Services],14.10.2.a,Number of death cases of Inpatient males,TOTAL,15816,5145,1294,3479,307,11,2430,746,327,386,133,1558
M14 [Patient Services],14.10.2.b,Number of death cases of Inpatient females,TOTAL,9348,2657,768,2042,117,22,1567,553,193,246,76,1107
M14 [Patient Services],14.10.2.c,Number of cases of death of Inpatients (sum of items 14.10.2.a and 14.10.2.b),TOTAL,25164,7802,2062,5521,424,33,3997,1299,520,632,209,2665
M14 [Patient Services],14.11,In-Patient Head Count at midnight,TOTAL,2995888,468347,207990,819196,89758,25502,406902,229240,125717,252812,80823,289601
M14 [Patient Services],14.12.1,OPD attendance (All),TOTAL,38113597,5323189,2228557,5765057,2292447,1698899,5178920,3953428,1696155,2423976,2529129,5023840
M14 [Patient Services],14.13.1,Number of major operations carried out using general or spinal anaesthesia,TOTAL,198810,45881,13644,35361,2229,1520,27123,12800,12543,19165,3854,24690
M14 [Patient Services],14.13.1A,"Out of 14.13.1,Gynecology- Hysterectomy surgeries",TOTAL,4277,841,366,575,160,30,865,256,328,319,240,297
M14 [Patient Services],14.13.1.B,"Patient Services/Operation major (General and spinal anaesthesia)/Major Surgeries excluding Obstetrics, Gynaecology and Opthalmology etc",TOTAL,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
M14 [Patient Services],14.13.2,Number of minor operations carried out without anaesthesia or using local anaesthesia,TOTAL,389639,28383,27240,57634,21077,7790,73916,17535,3206,13190,4297,135371
M14 [Patient Services],14.13.3,Health Facility Services/Patient Services/Number of post operative Surgical Site infection,TOTAL,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
M14 [Patient Services],14.14.a,Number of patients given AYUSH treatment,TOTAL,1190758,177128,140784,133254,111475,2562,111657,155047,27714,125536,56896,148705
M14 [Patient Services],14.14.b,Number of patients on whom Dental Procedure was conducted,TOTAL,339316,85670,7902,87851,18524,1148,38508,11543,6260,17847,18516,45547
M14 [Patient Services],14.14.c,Number of Adolescents counselled,TOTAL,44953,10205,3091,2673,5044,2343,8872,1721,280,1814,4773,4137
M15 [Laboratory Testing],15.1.a,Health Facility Services/Laboratory Testing/Total Number of lab Tests Done,TOTAL,1049210,1030833,NA,NA,NA,NA,NA,18377,NA,NA,NA,NA
M15 [Laboratory Testing],15.1.1.a,Number of Haemoglobin (Hb) tests conducted,TOTAL,3876403,1354194,215932,458267,121904,61479,449428,310564,254072,118878,151236,380449
M15 [Laboratory Testing],15.1.1.b,"Out of the total number of Hb tests conducted, number of cases having Hb less than 7gm/dl",TOTAL,88006,15319,4701,9958,3598,2127,11419,12626,2768,1402,3331,20757
M15 [Laboratory Testing],15.1.2.a,Number of HIV tests conducted on males,1. Number tested,182483,33864,18099,38925,5819,4309,24925,12012,18783,4504,5417,15826
M15 [Laboratory Testing],15.1.2.a,Number of HIV tests conducted on males,2. Number Positive,1890,231,92,577,59,78,368,135,105,27,48,170
M15 [Laboratory Testing],15.1.2.b,Number of HIV tests conducted on Female-Non ANC (i.e. non pregnant females),1. Number tested,115139,15343,9265,19404,5463,4714,18341,9758,10589,4311,4621,13330
M15 [Laboratory Testing],15.1.2.b,Number of HIV tests conducted on Female-Non ANC (i.e. non pregnant females),2. Number Positive,737,58,56,255,14,12,146,37,35,10,19,95
M15 [Laboratory Testing],15.1.2.c,Number of HIV tests conducted on Female with ANC (i.e. pregnant females),1. Number tested,168902,24330,10822,17951,14943,13264,25744,18217,8110,5867,14034,15620
M15 [Laboratory Testing],15.1.2.c,Number of HIV tests conducted on Female with ANC (i.e. pregnant females),2. Number Positive,718,30,11,70,12,141,86,298,18,2,9,41
M15 [Laboratory Testing],15.1.2.d,Total number of HIV tests conducted (sum of items 15.1.2.a to 15.1.2.c),1. Number tested,466524,73537,38186,76280,26225,22287,69010,39987,37482,14682,24072,44776
M15 [Laboratory Testing],15.1.2.d,Total number of HIV tests conducted (sum of items 15.1.2.a to 15.1.2.c),2. Number Positive,3345,319,159,902,85,231,600,470,158,39,76,306
M15 [Laboratory Testing],15.2,Number of Widal tests conducted,Number tested,231878,22785,15857,24654,17966,5684,35873,24616,11508,11182,18304,43449
M15 [Laboratory Testing],15.3.a,Number of VDRL tests conducted on males,Number tested,38105,3148,9193,11530,1458,242,1606,1620,4240,1334,782,2952
M15 [Laboratory Testing],15.3.b,Number of VDRL tests conducted on Female-Non ANC (i.e. non pregnant females),Number tested,40250,3234,2065,12445,2376,1599,3387,1149,1796,1293,1349,9557
M15 [Laboratory Testing],15.3.c,Number of VDRL tests conducted on Female with ANC (i.e. pregnant females),Number tested,158613,17025,9056,18547,11167,9697,31258,13675,7421,6900,16165,17702
M15 [Laboratory Testing],15.3.d,Total number of VDRL tests conducted (sum of items 15.3.a to 15.3.c),Number tested,236968,23407,20314,42522,15001,11538,36251,16444,13457,9527,18296,30211
M15 [Laboratory Testing],15.4.1,Number of blood smears examined for Malaria,TOTAL,543422,25652,14983,30115,8580,4466,47496,44961,286222,14294,24100,42553
M15 [Laboratory Testing],15.4.2,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Vivax",TOTAL,3345,127,280,326,71,41,511,463,623,321,199,383
M15 [Laboratory Testing],15.4.3,"Out of blood smears examined for malaria, number of blood smears tested positive for Plasmodium Falciparum",TOTAL,684,6,20,20,0,4,369,3,15,240,4,3
M16 [Stock Position (During the month)],16.1.1,Stock position of DPT vaccines,1. Balance From Previous Month,258010,18110,17920,25040,24250,16110,25560,9110,33670,22770,26570,38900
M16 [Stock Position (During the month)],16.1.1,Stock position of DPT vaccines,2. Stocks Received,298690,39000,20500,16000,23020,16500,38130,20600,22940,27000,30500,44500
M16 [Stock Position (During the month)],16.1.1,Stock position of DPT vaccines,3. Unusable Stock,22180,2560,1220,0,0,0,18400,NA,0,0,0,NA
M16 [Stock Position (During the month)],16.1.1,Stock position of DPT vaccines,4. Stock Distributed,288557,31530,23240,17280,17810,20827,38770,21730,23800,30020,27640,35910
M16 [Stock Position (During the month)],16.1.1,Stock position of DPT vaccines,5. Total Stock,245963,23020,13960,23760,29460,11783,6520,7980,32810,19750,29430,47490
M16 [Stock Position (During the month)],16.1.1A,Stock Position of Pentavalent,1. Balance From Previous Month,324550,27770,10230,34130,16780,27650,30130,20210,42740,46280,33240,35390
M16 [Stock Position (During the month)],16.1.1A,Stock Position of Pentavalent,2. Stocks Received,443660,44700,28440,26400,32640,38960,75360,40730,26110,42960,29280,58080
M16 [Stock Position (During the month)],16.1.1A,Stock Position of Pentavalent,3. Unusable Stock,12870,490,0,0,0,0,12380,NA,0,0,0,NA
M16 [Stock Position (During the month)],16.1.1A,Stock Position of Pentavalent,4. Stock Distributed,421710,42740,30380,25790,26980,31220,69040,41770,26600,43040,30400,53750
M16 [Stock Position (During the month)],16.1.1A,Stock Position of Pentavalent,5. Total Stock,333630,29240,8290,34740,22440,35390,24070,19170,42250,46200,32120,39720
M16 [Stock Position (During the month)],16.1.2,Stock position of OPV vaccines,1. Balance From Previous Month,442700,69620,23100,38740,19030,24890,24120,17880,58820,51460,44440,70600
M16 [Stock Position (During the month)],16.1.2,Stock position of OPV vaccines,2. Stocks Received,749020,94100,54040,73780,41000,42000,87080,60000,56000,64000,43000,134020
M16 [Stock Position (During the month)],16.1.2,Stock position of OPV vaccines,3. Unusable Stock,11020,1760,0,0,0,0,9260,NA,0,0,0,NA
M16 [Stock Position (During the month)],16.1.2,Stock position of OPV vaccines,4. Stock Distributed,750430,114120,53620,77520,32290,33230,77380,63760,48260,58610,53140,138500
M16 [Stock Position (During the month)],16.1.2,Stock position of OPV vaccines,5. Total Stock,430270,47840,23520,35000,27740,33660,24560,14120,66560,56850,34300,66120
M16 [Stock Position (During the month)],16.1.3,Stock position of TT vaccines,1. Balance From Previous Month,329280,54340,10510,39980,21280,16640,38870,15981,42070,32499,46040,11070
M16 [Stock Position (During the month)],16.1.3,Stock position of TT vaccines,2. Stocks Received,402910,64500,19060,22000,24500,21490,71500,22000,22170,43500,43000,49190
M16 [Stock Position (During the month)],16.1.3,Stock position of TT vaccines,3. Unusable Stock,12870,0,0,0,0,0,12870,NA,0,0,0,NA
M16 [Stock Position (During the month)],16.1.3,Stock position of TT vaccines,4. Stock Distributed,373275,49240,20150,23680,20900,20490,65750,24530,18440,39255,41110,49730
M16 [Stock Position (During the month)],16.1.3,Stock position of TT vaccines,5. Total Stock,346045,69600,9420,38300,24880,17640,31750,13451,45800,36744,47930,10530
M16 [Stock Position (During the month)],16.1.4,Stock position of DT vaccines,1. Balance From Previous Month,2820,0,0,NA,2820,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.1.4,Stock position of DT vaccines,2. Stocks Received,6300,0,0,NA,6300,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.1.4,Stock position of DT vaccines,3. Unusable Stock,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.1.4,Stock position of DT vaccines,4. Stock Distributed,4010,0,0,NA,4010,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.1.4,Stock position of DT vaccines,5. Total Stock,5110,0,0,0,5110,0,0,0,0,0,0,0
M16 [Stock Position (During the month)],16.1.5,Stock position of BCG vaccines,1. Balance From Previous Month,250910,11100,13130,27880,19020,13660,34740,14040,53300,35150,11640,17250
M16 [Stock Position (During the month)],16.1.5,Stock position of BCG vaccines,2. Stocks Received,274610,28500,12000,47000,16000,16000,49500,25350,13260,20000,10000,37000
M16 [Stock Position (During the month)],16.1.5,Stock position of BCG vaccines,3. Unusable Stock,16790,1620,0,0,0,0,15170,NA,0,0,0,NA
M16 [Stock Position (During the month)],16.1.5,Stock position of BCG vaccines,4. Stock Distributed,263780,27530,14240,40790,14350,14440,47450,26330,13600,21290,10240,33520
M16 [Stock Position (During the month)],16.1.5,Stock position of BCG vaccines,5. Total Stock,244950,10450,10890,34090,20670,15220,21620,13060,52960,33860,11400,20730
M16 [Stock Position (During the month)],16.1.6,Stock position of Measles vaccines,1. Balance From Previous Month,249075,17920,12625,29970,13775,16800,20725,10940,38995,28190,28825,30310
M16 [Stock Position (During the month)],16.1.6,Stock position of Measles vaccines,2. Stocks Received,258050,25500,18190,12800,21500,19250,43000,20470,15840,28000,18000,35500
M16 [Stock Position (During the month)],16.1.6,Stock position of Measles vaccines,3. Unusable Stock,12500,1600,0,0,0,0,10900,NA,0,0,0,NA
M16 [Stock Position (During the month)],16.1.6,Stock position of Measles vaccines,4. Stock Distributed,245825,23160,19250,13035,18990,18525,42285,21595,15910,27660,16220,29195
M16 [Stock Position (During the month)],16.1.6,Stock position of Measles vaccines,5. Total Stock,248800,18660,11565,29735,16285,17525,10540,9815,38925,28530,30605,36615
M16 [Stock Position (During the month)],16.1.7,Stock position of JE vaccines,1. Balance From Previous Month,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.1.7,Stock position of JE vaccines,2. Stocks Received,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.1.7,Stock position of JE vaccines,3. Unusable Stock,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.1.7,Stock position of JE vaccines,4. Stock Distributed,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.1.7,Stock position of JE vaccines,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0
M16 [Stock Position (During the month)],16.1.8,Stock position of Hepatitis B vaccines,1. Balance From Previous Month,122890,7090,13180,20200,7080,5360,19400,14580,7470,7490,9460,11580
M16 [Stock Position (During the month)],16.1.8,Stock position of Hepatitis B vaccines,2. Stocks Received,121950,17210,2990,26000,4000,2500,25840,18730,3180,3500,4500,13500
M16 [Stock Position (During the month)],16.1.8,Stock position of Hepatitis B vaccines,3. Unusable Stock,7460,280,0,0,0,0,7180,NA,0,0,0,NA
M16 [Stock Position (During the month)],16.1.8,Stock position of Hepatitis B vaccines,4. Stock Distributed,114230,16740,5260,22330,2850,2070,18980,18970,3940,4760,4940,13390
M16 [Stock Position (During the month)],16.1.8,Stock position of Hepatitis B vaccines,5. Total Stock,123150,7280,10910,23870,8230,5790,19080,14340,6710,6230,9020,11690
M16 [Stock Position (During the month)],16.2.1,Stock Position of IU 380 A (to be used for Family Planning),1. Balance From Previous Month,45034,4767,2174,1984,8170,4284,3421,4830,2764,4485,5645,2510
M16 [Stock Position (During the month)],16.2.1,Stock Position of IU 380 A (to be used for Family Planning),2. Stocks Received,24383,1800,1433,1400,3600,1150,4200,2600,1800,1800,1600,3000
M16 [Stock Position (During the month)],16.2.1,Stock Position of IU 380 A (to be used for Family Planning),3. Unusable Stock,1114,219,0,0,0,0,895,NA,0,0,0,NA
M16 [Stock Position (During the month)],16.2.1,Stock Position of IU 380 A (to be used for Family Planning),4. Stock Distributed,31197,1766,1411,913,2406,2723,2502,11525,1357,1530,1655,3409
M16 [Stock Position (During the month)],16.2.1,Stock Position of IU 380 A (to be used for Family Planning),5. Total Stock,37106,4582,2196,2471,9364,2711,4224,-4095,3207,4755,5590,2101
M16 [Stock Position (During the month)],16.2.2,Stock Position of Condoms (to be used for Family Planning),1. Balance From Previous Month,3099230,64120,27780,270620,164730,111920,2135400,32720,205200,64800,21940,NA
M16 [Stock Position (During the month)],16.2.2,Stock Position of Condoms (to be used for Family Planning),2. Stocks Received,1724610,117360,49300,129600,139630,43200,689400,70620,238000,247500,0,NA
M16 [Stock Position (During the month)],16.2.2,Stock Position of Condoms (to be used for Family Planning),3. Unusable Stock,983640,8640,0,0,0,0,975000,NA,0,0,0,NA
M16 [Stock Position (During the month)],16.2.2,Stock Position of Condoms (to be used for Family Planning),4. Stock Distributed,1691530,96340,41940,43020,127470,94350,733200,72340,221800,242100,18970,NA
M16 [Stock Position (During the month)],16.2.2,Stock Position of Condoms (to be used for Family Planning),5. Total Stock,2148670,76500,35140,357200,176890,60770,1116600,31000,221400,70200,2970,0
M16 [Stock Position (During the month)],16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),1. Balance From Previous Month,148656,7956,6658,11040,25125,10240,11027,10000,17450,18630,16885,13645
M16 [Stock Position (During the month)],16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),2. Stocks Received,78121,9500,4471,6500,11200,3000,8000,6950,8000,9000,4500,7000
M16 [Stock Position (During the month)],16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),3. Unusable Stock,7013,3231,0,0,0,0,3782,NA,0,0,0,NA
M16 [Stock Position (During the month)],16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),4. Stock Distributed,70823,7794,4344,4390,8410,3920,9055,7550,7500,8730,4295,4835
M16 [Stock Position (During the month)],16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),5. Total Stock,148941,6431,6785,13150,27915,9320,6190,9400,17950,18900,17090,15810
M16 [Stock Position (During the month)],16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),1. Balance From Previous Month,57355,1626,6065,2378,10850,2620,14364,6300,2620,1865,5860,2807
M16 [Stock Position (During the month)],16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),2. Stocks Received,12330,600,3225,600,1800,500,0,2000,1320,885,700,700
M16 [Stock Position (During the month)],16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),3. Unusable Stock,7171,61,0,0,0,0,7110,NA,0,0,0,NA
M16 [Stock Position (During the month)],16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),4. Stock Distributed,10852,501,1915,202,890,449,2322,2500,670,385,415,603
M16 [Stock Position (During the month)],16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),5. Total Stock,51662,1664,7375,2776,11760,2671,4932,5800,3270,2365,6145,2904
M16 [Stock Position (During the month)],16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),1. Balance From Previous Month,2034,NA,0,100,0,0,664,120,350,0,600,200
M16 [Stock Position (During the month)],16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),2. Stocks Received,3800,NA,0,1000,0,0,1000,300,300,0,700,500
M16 [Stock Position (During the month)],16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),3. Unusable Stock,664,NA,0,0,0,0,664,NA,0,0,0,NA
M16 [Stock Position (During the month)],16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),4. Stock Distributed,2700,NA,0,900,0,0,500,300,200,0,300,500
M16 [Stock Position (During the month)],16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),5. Total Stock,2470,0,0,200,0,0,500,120,450,0,1000,200
M16 [Stock Position (During the month)],16.3.01,Stock Position of Oxytocin Injection,1. Balance From Previous Month,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.01,Stock Position of Oxytocin Injection,2. Stocks Received,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.01,Stock Position of Oxytocin Injection,3. Unusable Stock,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.01,Stock Position of Oxytocin Injection,4. Stock Distributed,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.01,Stock Position of Oxytocin Injection,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0
M16 [Stock Position (During the month)],16.3.02,Stock Position of Gloves,1. Balance From Previous Month,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.02,Stock Position of Gloves,2. Stocks Received,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.02,Stock Position of Gloves,3. Unusable Stock,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.02,Stock Position of Gloves,4. Stock Distributed,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.02,Stock Position of Gloves,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0
M16 [Stock Position (During the month)],16.3.03,Stock Position of MVA Syringes,1. Balance From Previous Month,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.03,Stock Position of MVA Syringes,2. Stocks Received,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.03,Stock Position of MVA Syringes,3. Unusable Stock,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.03,Stock Position of MVA Syringes,4. Stock Distributed,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.03,Stock Position of MVA Syringes,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0
M16 [Stock Position (During the month)],16.3.04,Stock Position of Fluconazole Tablets,1. Balance From Previous Month,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.04,Stock Position of Fluconazole Tablets,2. Stocks Received,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.04,Stock Position of Fluconazole Tablets,3. Unusable Stock,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.04,Stock Position of Fluconazole Tablets,4. Stock Distributed,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.04,Stock Position of Fluconazole Tablets,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0
M16 [Stock Position (During the month)],16.3.05,Stock Position of Blood Transfusion Sets,1. Balance From Previous Month,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.05,Stock Position of Blood Transfusion Sets,2. Stocks Received,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.05,Stock Position of Blood Transfusion Sets,3. Unusable Stock,2,NA,0,NA,0,2,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.05,Stock Position of Blood Transfusion Sets,4. Stock Distributed,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.05,Stock Position of Blood Transfusion Sets,5. Total Stock,-2,0,0,0,0,-2,0,0,0,0,0,0
M16 [Stock Position (During the month)],16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,1. Balance From Previous Month,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,2. Stocks Received,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,3. Unusable Stock,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,4. Stock Distributed,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0
M16 [Stock Position (During the month)],16.3.07,Stock Position of IFA Tablets,1. Balance From Previous Month,1124050,135750,0,263850,167800,37000,415200,52100,NA,NA,52350,NA
M16 [Stock Position (During the month)],16.3.07,Stock Position of IFA Tablets,2. Stocks Received,895000,90000,0,270000,300000,120000,10000,105000,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.07,Stock Position of IFA Tablets,3. Unusable Stock,30000,NA,0,0,0,0,30000,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.07,Stock Position of IFA Tablets,4. Stock Distributed,797400,142600,0,125950,234800,45500,120600,105000,NA,NA,22950,NA
M16 [Stock Position (During the month)],16.3.07,Stock Position of IFA Tablets,5. Total Stock,1191650,83150,0,407900,233000,111500,274600,52100,0,0,29400,0
M16 [Stock Position (During the month)],16.3.08,Stock Position of IFA Syrup (Paediatric),1. Balance From Previous Month,63000,NA,0,NA,0,63000,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.08,Stock Position of IFA Syrup (Paediatric),2. Stocks Received,39500,NA,0,NA,0,39500,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.08,Stock Position of IFA Syrup (Paediatric),3. Unusable Stock,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.08,Stock Position of IFA Syrup (Paediatric),4. Stock Distributed,46500,NA,0,NA,0,46500,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.08,Stock Position of IFA Syrup (Paediatric),5. Total Stock,56000,0,0,0,0,56000,0,0,0,0,0,0
M16 [Stock Position (During the month)],16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),1. Balance From Previous Month,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),2. Stocks Received,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),3. Unusable Stock,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),4. Stock Distributed,0,NA,0,NA,0,0,NA,NA,NA,NA,0,NA
M16 [Stock Position (During the month)],16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0
M16 [Stock Position (During the month)],16.3.10,Stock Position of Vitamin A solution,1. Balance From Previous Month,11472,NA,772,310,561,1112,5455,472,946,477,1308,59
M16 [Stock Position (During the month)],16.3.10,Stock Position of Vitamin A solution,2. Stocks Received,7628,NA,800,550,800,493,2160,855,650,770,550,NA
M16 [Stock Position (During the month)],16.3.10,Stock Position of Vitamin A solution,3. Unusable Stock,148,NA,0,0,0,0,148,NA,0,0,0,NA
M16 [Stock Position (During the month)],16.3.10,Stock Position of Vitamin A solution,4. Stock Distributed,6870,NA,1095,394,642,1215,772,742,473,718,760,59
