"State_Name","District","Sub-District","Financial_Year","Month","Indicator_Code","Indicator_Name","Code_And_Section","Reported_Value_for_Public_Facility","Reported_Value_for_Private_Facility","Reported_Value_for_Rural","Reported_Value_for_Urban"
"Delhi","Central","MCW Centres MCD","2019-2020","January","16.5.4","Number of Maternal Deaths due to Obstructed/prolonged labour","M16 [Details of deaths reported with probable causes:]","0","NA","NA","0"
"Delhi","Central","NGO","2019-2020","January","9.3.3","Child immunisation - JE 1st dose","M9 [CHILD IMMUNISATION]","NA","0","NA","0"
"Delhi","Central","NGO","2019-2020","January","9.9","Number of children (6-59 months) provided 8-10 doses (1ml) of IFA syrup (Bi weekly)","M9 [CHILD IMMUNISATION]","NA","0","NA","0"
"Delhi","Central","NGO","2019-2020","January","14.4.4","Inpatient - Asthma, Chronic Obstructive Pulmonary Disease (COPD), Respiratory infections","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","Central","NGO","2019-2020","January","14.4.5","Inpatient - Tuberculosis","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","Central","NGO","2019-2020","January","14.6.4","Emergency - Snake Bite","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","Central","NGO","2019-2020","January","10.14","Childhood Diseases - Severe Acute Malnutrition (SAM)","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","0","NA","0"
"Delhi","Central","Private","2019-2020","January","2.1.1.a","Number of Home Deliveries attended by Skill Birth Attendant(SBA) (Doctor/Nurse/ANM)","M2 [Deliveries]","NA","NA","NA","NA"
"Delhi","Central","Private","2019-2020","January","8.2.2","Number of Interval Mini-lap (other than post-partum and post abortion) sterilizations conducted","M8 [Family Planning]","NA","2","0","2"
"Delhi","Central","Private","2019-2020","January","14.3.1.b","Inpatient (Male)- Adults","M14 [Patient Services]","NA","9092","8328","764"
"Delhi","Central","Private","2019-2020","January","16.8.3","Number of Deaths due to Kala Azar","M16 [Details of deaths reported with probable causes:]","NA","0","0","0"
"Delhi","Central","Autonomous","2019-2020","January","1.6.2.d","Number of babies diagnosed with  Congenital Syphilis","M1 [Ante Natal Care (ANC)]","0","NA","NA","0"
"Delhi","Central","Autonomous","2019-2020","January","4.3.2.a","Post Abortion/ MTP Complications Identified","M4 [Pregnancy outcome & details of new-born]","NA","NA","NA","NA"
"Delhi","Central","Autonomous","2019-2020","January","9.1.16","Child immunisation - Hepatitis-B3","M9 [CHILD IMMUNISATION]","0","NA","NA","0"
"Delhi","Central","Autonomous","2019-2020","January","14.13","Number of deaths occurring at SNCU","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","Central","CGHS","2019-2020","January","9.1.6","Child immunisation - Pentavalent 1","M9 [CHILD IMMUNISATION]","18","NA","NA","18"
"Delhi","Central","CGHS","2019-2020","January","9.1.18","Child immunisation - Inactivated Polio Vaccine 2 (IPV 2)","M9 [CHILD IMMUNISATION]","18","NA","NA","18"
"Delhi","Central","CGHS","2019-2020","January","9.8.1","Child immunisation - Vitamin A Dose - 1","M9 [CHILD IMMUNISATION]","0","NA","NA","0"
"Delhi","Central","CGHS","2019-2020","January","10.8","Childhood Diseases - Acute Flaccid Paralysis(AFP)","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","NA","0"
"Delhi","Central","CGHS","2019-2020","January","12.1.1.b","Boys registered in AFHC","M12 [Adolscent Health]","0","NA","NA","0"
"Delhi","Central","CGHS","2019-2020","January","16.7.14","Number of Adolscent / Adult deaths due to Causes not known","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","Central","Delhi Govt","2019-2020","January","9.1.18","Child immunisation - Inactivated Polio Vaccine 2 (IPV 2)","M9 [CHILD IMMUNISATION]","1459","NA","57","1402"
"Delhi","Central","Delhi Govt","2019-2020","January","11.4.1","Tests Conducted for JE","M11 [NVBDCP]","0","NA","0","NA"
"Delhi","Central","Delhi Govt","2019-2020","January","11.4.2","Tests Positive for JE","M11 [NVBDCP]","0","NA","0","NA"
"Delhi","Central","MCW Centres MCD","2019-2020","January","13.1","Number of on-going DOTS patients registered","M13 [Directly Observed Treatment, Short-course (DOTS)]","0","NA","NA","0"
"Delhi","Central","MCW Centres MCD","2019-2020","January","14.3.1.b","Inpatient (Male)- Adults","M14 [Patient Services]","0","NA","NA","0"
"Delhi","Central","NGO","2019-2020","January","1.6.2.e","Number of babies treated for congenital Syphilis","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Delhi","Central","NGO","2019-2020","January","5.2","Number of Complicated pregnancies treated with Blood Transfusion","M5 [Complicated Pregnancies]","NA","NA","NA","NA"
"Delhi","Central","NGO","2019-2020","January","9.5.2","Children more than 5 years received DPT5 (2nd Booster)","M9 [CHILD IMMUNISATION]","NA","2","NA","2"
"Delhi","Central","NGO","2019-2020","January","10.6","Childhood Diseases - Tetanus Neonatorum","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","0","NA","0"
"Delhi","Central","NGO","2019-2020","January","11.2.1","Kala Azar (RDT) - Tests Conducted","M11 [NVBDCP]","NA","NA","NA","NA"
"Delhi","Central","NGO","2019-2020","January","12.1.3.a","Out of registered, Girls received counselling","M12 [Adolscent Health]","NA","NA","NA","NA"
"Delhi","Central","NGO","2019-2020","January","14.4.7","Inpatient - Diarrhea with dehydration","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","Central","NGO","2019-2020","January","14.12.1","Special Newborn Care Unit (SNCU Admissions) - Inborn Male","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","Central","NGO","2019-2020","January","14.12.3","Outborn – Male","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","Central","NGO","2019-2020","January","16.7.7","Number of Adolscent / Adult deaths due to Cancer","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","Central","Private","2019-2020","January","6.1","Women receiving 1st post partum checkup within 48 hours of home delivery","M6 [Post Natal Care (PNC)]","NA","0","NA","0"
"Delhi","Central","Private","2019-2020","January","6.2","Women receiving 1st post partum checkup between 48 hours and 14 days","M6 [Post Natal Care (PNC)]","NA","257","144","113"
"Delhi","Central","Private","2019-2020","January","9.4.2","Child immunisation - Measles 2nd dose (More than 16 months)","M9 [CHILD IMMUNISATION]","NA","11","5","6"
"Delhi","Central","Private","2019-2020","January","10.13","Children admitted with upper respiratory infections","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","36","30","6"
"Delhi","Central","Autonomous","2019-2020","January","1.2.8","Number of PW given ANC Corticosteroids in Pre Term Labour","M1 [Ante Natal Care (ANC)]","0","NA","NA","0"
"Delhi","Central","Autonomous","2019-2020","January","8.7","Number of complications following IUCD Insertion","M8 [Family Planning]","NA","NA","NA","NA"
"Delhi","Central","Autonomous","2019-2020","January","11.1.2.c","Malaria (RDT) - Plamodium Falciparum test positive","M11 [NVBDCP]","NA","NA","NA","NA"
"Delhi","Central","Autonomous","2019-2020","January","14.4.8","Inpatient - Hepatitis","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","Central","Autonomous","2019-2020","January","16.7.5","Number of Adolscent / Adult deaths due to HIV/AIDS","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","Central","CGHS","2019-2020","January","9.1.10","Child immunisation - OPV1","M9 [CHILD IMMUNISATION]","18","NA","NA","18"
"Delhi","Central","CGHS","2019-2020","January","9.2.3","Child immunisation (9-11months) - JE 1st dose","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Delhi","Central","CGHS","2019-2020","January","14.9.1","Inpatient Deaths - Male","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","Central","MCD","2019-2020","January","1.2.1","Number of PW given TT1","M1 [Ante Natal Care (ANC)]","169","NA","165","4"
"Delhi","Central","MCD","2019-2020","January","9.1.9","Child immunisation - OPV 0 (Birth Dose)","M9 [CHILD IMMUNISATION]","1639","NA","1604","35"
"Delhi","Central","MCD","2019-2020","January","10.6","Childhood Diseases - Tetanus Neonatorum","M10 [Number of cases of Childhood Diseases (0-5 years)]","5","NA","5","0"
"Delhi","Central","MCD","2019-2020","January","14.6.7","Emergency - CVA ( Cerebovascular Disease)","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","Central","MCD","2019-2020","January","15.3.2.b","Female Non ANC HIV - Number Positive","M15 [Laboratory Testing]","1","NA","1","0"
"Delhi","Central","MCD","2019-2020","January","16.4.1","Number of Child Deaths (1 -5 years) due to Pneumonia","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Delhi","Central","MCD","2019-2020","January","16.7.11","Number of Adolscent / Adult deaths due to Animal bites and stings","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Delhi","Central","MCW Centres MCD","2019-2020","January","3.1","Total C -Section deliveries performed","M3 [Number of Caesarean (C-Section) deliveries]","0","NA","NA","0"
"Delhi","Central","MCW Centres MCD","2019-2020","January","4.3.1.a","MTP up to 12 weeks of pregnancy","M4 [Pregnancy outcome & details of new-born]","0","NA","NA","0"
"Delhi","Central","MCW Centres MCD","2019-2020","January","4.4.1","Number of newborns weighed at birth","M4 [Pregnancy outcome & details of new-born]","1","NA","NA","1"
"Delhi","Central","MCW Centres MCD","2019-2020","January","9.1.1","Child immunisation - Vitamin K1 (Birth Dose)","M9 [CHILD IMMUNISATION]","0","NA","NA","0"
"Delhi","Central","MCW Centres MCD","2019-2020","January","9.1.10","Child immunisation - OPV1","M9 [CHILD IMMUNISATION]","1003","NA","NA","1003"
"Delhi","Central","MCW Centres MCD","2019-2020","January","9.3.3","Child immunisation - JE 1st dose","M9 [CHILD IMMUNISATION]","0","NA","NA","0"
"Delhi","Central","MCW Centres MCD","2019-2020","January","16.7.9","Number of Adolscent / Adult deaths due to Accidents/Burn cases","M16 [Details of deaths reported with probable causes:]","0","NA","NA","0"
"Delhi","Central","NGO","2019-2020","January","4.3.2.a","Post Abortion/ MTP Complications Identified","M4 [Pregnancy outcome & details of new-born]","NA","NA","NA","NA"
"Delhi","Central","NGO","2019-2020","January","4.4.1","Number of newborns weighed at birth","M4 [Pregnancy outcome & details of new-born]","NA","NA","NA","NA"
"Delhi","Central","NGO","2019-2020","January","7.1.1","New RTI/STI cases identified - Male","M7 [Reproductive Tract Infections/Sexually Transmitted Infections (RTI/STI) Cases]","NA","NA","NA","NA"
"Delhi","Central","NGO","2019-2020","January","15.4.1","Widal tests - Number Tested","M15 [Laboratory Testing]","NA","15","NA","15"
"Delhi","Central","NGO","2019-2020","January","16.7.10","Number of Adolscent / Adult deaths due to Suicide","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","Central","Private","2019-2020","January","1.2.2","Number of PW given TT2","M1 [Ante Natal Care (ANC)]","NA","397","280","117"
"Delhi","Central","Private","2019-2020","January","1.2.3","Number of PW given TT Booster","M1 [Ante Natal Care (ANC)]","NA","130","80","50"
"Delhi","Central","Private","2019-2020","January","3.1","Total C -Section deliveries performed","M3 [Number of Caesarean (C-Section) deliveries]","NA","481","350","131"
"Delhi","Central","Private","2019-2020","January","4.3.1.a","MTP up to 12 weeks of pregnancy","M4 [Pregnancy outcome & details of new-born]","NA","111","23","88"
"Delhi","Central","Private","2019-2020","January","8.17.2","Complications following female sterilization","M8 [Family Planning]","NA","0","0","0"
"Delhi","Central","Private","2019-2020","January","9.1.10","Child immunisation - OPV1","M9 [CHILD IMMUNISATION]","NA","154","87","67"
"Delhi","Central","Private","2019-2020","January","9.1.20","Child immunisation - Rotavirus 2","M9 [CHILD IMMUNISATION]","NA","146","112","34"
"Delhi","Central","Private","2019-2020","January","9.4.6","Number of children more than 16 months of age who received Japanese Encephalitis (JE) vaccine","M9 [CHILD IMMUNISATION]","NA","0","0","0"
"Delhi","Central","Private","2019-2020","January","14.6.7","Emergency - CVA ( Cerebovascular Disease)","M14 [Patient Services]","NA","42","23","19"
"Delhi","Central","Private","2019-2020","January","16.7.9","Number of Adolscent / Adult deaths due to Accidents/Burn cases","M16 [Details of deaths reported with probable causes:]","NA","2","2","0"
"Delhi","Central","Private","2019-2020","January","16.7.12","Number of Adolscent / Adult deaths due to Known Acute Disease","M16 [Details of deaths reported with probable causes:]","NA","50","45","5"
"Delhi","Central","CGHS","2019-2020","January","14.8.3","Major Surgeries excluding Obstetrics, Gynaecology and Opthalmology etc.","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","Central","Delhi Govt","2019-2020","January","9.4.6","Number of children more than 16 months of age who received Japanese Encephalitis (JE) vaccine","M9 [CHILD IMMUNISATION]","0","NA","0","NA"
"Delhi","Central","Delhi Govt","2019-2020","January","14.4.4","Inpatient - Asthma, Chronic Obstructive Pulmonary Disease (COPD), Respiratory infections","M14 [Patient Services]","29","NA","29","0"
"Delhi","Central","NGO","2019-2020","January","10.9","Childhood Diseases - Measles","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","0","NA","0"
"Delhi","Central","NGO","2019-2020","January","14.3.1.b","Inpatient (Male)- Adults","M14 [Patient Services]","NA","79","NA","79"
"Delhi","Central","IPP VIII-MCD","2019-2020","January","11.1.2.c","Malaria (RDT) - Plamodium Falciparum test positive","M11 [NVBDCP]","0","NA","NA","0"
"Delhi","Central","IPP VIII-MCD","2019-2020","January","14.7","Number of deaths occurring at Emergency Department","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","Central","IPP VIII-MCD","2019-2020","January","15.3.1.b","Male HIV - Number Positive","M15 [Laboratory Testing]","NA","NA","NA","NA"
"Delhi","Central","MCD","2019-2020","January","1.6.2.a","Number of pregnant women tested  for Syphilis","M1 [Ante Natal Care (ANC)]","393","NA","316","77"
"Delhi","Central","MCD","2019-2020","January","6.3","Number of mothers provided full course of 180 IFA tablets after delivery","M6 [Post Natal Care (PNC)]","725","NA","723","2"
"Delhi","Central","MCD","2019-2020","January","14.8.2","Out of Operation major, Gynecology- Hysterectomy surgeries","M14 [Patient Services]","341","NA","341","NA"
"Delhi","Central","MCD","2019-2020","January","16.8.2","Number of Deaths due to Malaria- Plasmodium Falciparum","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","Central","MCW Centres MCD","2019-2020","January","1.2.8","Number of PW given ANC Corticosteroids in Pre Term Labour","M1 [Ante Natal Care (ANC)]","0","NA","NA","0"
"Delhi","Central","MCW Centres MCD","2019-2020","January","6.1","Women receiving 1st post partum checkup within 48 hours of home delivery","M6 [Post Natal Care (PNC)]","1","NA","NA","1"
"Delhi","Central","MCW Centres MCD","2019-2020","January","8.2.1","Number of Laparoscopic sterilizations (excluding post abortion) conducted","M8 [Family Planning]","0","NA","NA","0"
"Delhi","Central","MCW Centres MCD","2019-2020","January","8.10","Injectable Contraceptive-Antara Program- Third Dose","M8 [Family Planning]","17","NA","NA","17"
"Delhi","Central","MCW Centres MCD","2019-2020","January","9.1.11","Child immunisation - OPV2","M9 [CHILD IMMUNISATION]","1079","NA","NA","1079"
"Delhi","Central","MCW Centres MCD","2019-2020","January","9.1.18","Child immunisation - Inactivated Polio Vaccine 2 (IPV 2)","M9 [CHILD IMMUNISATION]","960","NA","NA","960"
"Delhi","Central","MCW Centres MCD","2019-2020","January","10.6","Childhood Diseases - Tetanus Neonatorum","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","NA","0"
"Delhi","Central","MCW Centres MCD","2019-2020","January","14.20","Patient Satisfaction Score of the facility in percentage (from Mera Aspatal)","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","Central","MCW Centres MCD","2019-2020","January","15.4.1","Widal tests - Number Tested","M15 [Laboratory Testing]","0","NA","NA","0"
"Delhi","Central","MCW Centres MCD","2019-2020","January","8.16","Number of Pregnancy Test Kits (PTK) used","M8 [Family Planning]","400","NA","NA","400"
"Delhi","Central","NGO","2019-2020","January","3.1.1","C-sections, performed at night (8 PM- 8 AM)","M3 [Number of Caesarean (C-Section) deliveries]","NA","NA","NA","NA"
"Delhi","Central","NGO","2019-2020","January","6.3","Number of mothers provided full course of 180 IFA tablets after delivery","M6 [Post Natal Care (PNC)]","NA","NA","NA","NA"
"Delhi","Central","NGO","2019-2020","January","9.1.16","Child immunisation - Hepatitis-B3","M9 [CHILD IMMUNISATION]","NA","0","NA","0"
"Delhi","Central","NGO","2019-2020","January","10.7","Childhood Diseases - Tuberculosis (TB)","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","0","NA","0"
"Delhi","Central","NGO","2019-2020","January","10.10","Childhood Diseases - Malaria","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","0","NA","0"
"Delhi","Central","NGO","2019-2020","January","16.5.6","Number of Maternal Deaths due to Other Causes (including causes not known)","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","Central","NGO","2019-2020","January","16.7.13","Number of Adolscent / Adult deaths due to Known Chronic Disease","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","Central","NGO","2019-2020","January","16.8.6","Number of Deaths due to Japanese  Encephalitis (JE)","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","Central","Private","2019-2020","January","1.3.1","New cases of PW with hypertension detected","M1 [Ante Natal Care (ANC)]","NA","29","8","21"
"Delhi","Central","Private","2019-2020","January","3.1.1","C-sections, performed at night (8 PM- 8 AM)","M3 [Number of Caesarean (C-Section) deliveries]","NA","51","27","24"
"Delhi","Central","Private","2019-2020","January","4.1.1.a","Live Birth - Male","M4 [Pregnancy outcome & details of new-born]","NA","424","298","126"
"Delhi","Central","Private","2019-2020","January","9.1.15","Child immunisation - Hepatitis-B2","M9 [CHILD IMMUNISATION]","NA","110","74","36"
"Delhi","Central","Private","2019-2020","January","9.3.2","Child immunisation - Measles-1st dose","M9 [CHILD IMMUNISATION]","NA","39","34","5"
"Delhi","Central","Autonomous","2019-2020","January","1.5.3","Number of PW given insulin out of total tested positive for GDM","M1 [Ante Natal Care (ANC)]","0","NA","NA","0"
"Delhi","Central","Autonomous","2019-2020","January","8.5","Number of Post Abortion (within 12 days of spontaneous or surgical abortion) IUCD insertions","M8 [Family Planning]","NA","NA","NA","NA"
"Delhi","Central","Autonomous","2019-2020","January","8.9","Injectable Contraceptive-Antara Program- Second Dose","M8 [Family Planning]","NA","NA","NA","NA"
"Delhi","Central","Autonomous","2019-2020","January","8.17.1","Complications following male sterilization","M8 [Family Planning]","NA","NA","NA","NA"
"Delhi","Central","Autonomous","2019-2020","January","9.1.7","Child immunisation - Pentavalent 2","M9 [CHILD IMMUNISATION]","1","NA","NA","1"
"Delhi","Central","Autonomous","2019-2020","January","14.12.4","Outborn - Female","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","Central","Autonomous","2019-2020","January","14.18","Blood Units Issued on replacement (Family Donors to be considered as replacement donations)","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","Central","Autonomous","2019-2020","January","16.3.1","Number of Infant Deaths (1 -12 months) due to Pneumonia","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","Central","CGHS","2019-2020","January","1.2.6","Number of PW given one Albendazole tablet after 1st  trimester","M1 [Ante Natal Care (ANC)]","1","NA","NA","1"
"Delhi","Central","CGHS","2019-2020","January","4.4.2","Number of newborns having weight less than 2.5 kg","M4 [Pregnancy outcome & details of new-born]","NA","NA","NA","NA"
"Delhi","Central","CGHS","2019-2020","January","9.1.5","Child immunisation - DPT3","M9 [CHILD IMMUNISATION]","0","NA","NA","0"
"Delhi","Central","CGHS","2019-2020","January","9.4.5","Child immunisation - Measles, Mumps, Rubella (MMR) Vaccine","M9 [CHILD IMMUNISATION]","0","NA","NA","0"
"Delhi","Central","CGHS","2019-2020","January","10.5","Childhood Diseases - Pertussis","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","NA","0"
"Delhi","Central","CGHS","2019-2020","January","11.4.2","Tests Positive for JE","M11 [NVBDCP]","NA","NA","NA","NA"
"Delhi","Central","CGHS","2019-2020","January","14.9.2","Inpatient Deaths - Female","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","Central","CGHS","2019-2020","January","15.3.2.b","Female Non ANC HIV - Number Positive","M15 [Laboratory Testing]","0","NA","NA","0"
"Delhi","Central","CGHS","2019-2020","January","16.4.1","Number of Child Deaths (1 -5 years) due to Pneumonia","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","Central","CGHS","2019-2020","January","16.7.1","Number of Adolscent / Adult deaths due to Diarrhoeal diseases","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","Central","Delhi Govt","2019-2020","January","4.4.3","Number of Newborns breast fed within 1 hour of birth ","M4 [Pregnancy outcome & details of new-born]","955","NA","905","50"
"Delhi","Central","Delhi Govt","2019-2020","January","9.2.4.a","Children aged between 9 and 11 months fully immunized- Male","M9 [CHILD IMMUNISATION]","656","NA","35","621"
"Delhi","Central","Delhi Govt","2019-2020","January","9.4.4","Child immunisation - OPV Booster","M9 [CHILD IMMUNISATION]","1387","NA","95","1292"
"Delhi","Central","Delhi Govt","2019-2020","January","10.11","Childhood Diseases - Diarrhoea","M10 [Number of cases of Childhood Diseases (0-5 years)]","953","NA","220","733"
"Delhi","Central","Delhi Govt","2019-2020","January","14.12.1","Special Newborn Care Unit (SNCU Admissions) - Inborn Male","M14 [Patient Services]","67","NA","67","NA"
"Delhi","Central","Delhi Govt","2019-2020","January","16.3.2","Number of Infant Deaths (1 -12 months) due to Diarrhoea","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Delhi","Central","Delhi Govt","2019-2020","January","16.5.1","Number of Maternal Deaths due to Bleeding","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Delhi","Central","ESI","2019-2020","January","1.4.3","Number of PW having Hb level<7 (tested cases)","M1 [Ante Natal Care (ANC)]","0","NA","NA","0"
"Delhi","Central","ESI","2019-2020","January","10.5","Childhood Diseases - Pertussis","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","NA","0"
"Delhi","Central","ESI","2019-2020","January","11.2.3","Post-kala-azar dermal leishmaniasis (PKDL) cases","M11 [NVBDCP]","NA","NA","NA","NA"
"Delhi","Central","ESI","2019-2020","January","12.1.1.b","Boys registered in AFHC","M12 [Adolscent Health]","3","NA","NA","3"
"Delhi","Central","ESI","2019-2020","January","14.3.1.a","Inpatient (Male)- Children<18yrs","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","Central","ESI","2019-2020","January","14.13","Number of deaths occurring at SNCU","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","Central","ESI","2019-2020","January","15.3.4.a","Number of Male STI/RTI attendees tested for syphilis","M15 [Laboratory Testing]","NA","NA","NA","NA"
"Delhi","Central","ESI","2019-2020","January","15.4.2","Widal tests - Number Positive","M15 [Laboratory Testing]","3","NA","NA","3"
"Delhi","Central","IPP VIII-MCD","2019-2020","January","1.5.3","Number of PW given insulin out of total tested positive for GDM","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Delhi","Central","IPP VIII-MCD","2019-2020","January","4.3.1.a","MTP up to 12 weeks of pregnancy","M4 [Pregnancy outcome & details of new-born]","NA","NA","NA","NA"
"Delhi","Central","IPP VIII-MCD","2019-2020","January","9.1.1","Child immunisation - Vitamin K1 (Birth Dose)","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Delhi","Central","IPP VIII-MCD","2019-2020","January","9.4.5","Child immunisation - Measles, Mumps, Rubella (MMR) Vaccine","M9 [CHILD IMMUNISATION]","0","NA","NA","0"
"Delhi","Central","IPP VIII-MCD","2019-2020","January","14.1.2","Outpatient - Hypertension","M14 [Patient Services]","0","NA","NA","0"
"Delhi","Central","IPP VIII-MCD","2019-2020","January","14.12.4","Outborn - Female","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","Central","MCD","2019-2020","January","1.2.8","Number of PW given ANC Corticosteroids in Pre Term Labour","M1 [Ante Natal Care (ANC)]","53","NA","53","0"
"Delhi","Central","MCD","2019-2020","January","9.1.11","Child immunisation - OPV2","M9 [CHILD IMMUNISATION]","238","NA","155","83"
"Delhi","Central","MCD","2019-2020","January","9.11","Number of severely underweight children provided Health Checkup (0-5 yrs)","M9 [CHILD IMMUNISATION]","3","NA","3","0"
"Delhi","Central","MCW Centres MCD","2019-2020","January","14.1.9","Outpatient - Oncology","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","Central","MCW Centres MCD","2019-2020","January","14.8.7","Number of blood transfusions done","M14 [Patient Services]","0","NA","NA","0"
"Delhi","Central","MCW Centres MCD","2019-2020","January","16.7.11","Number of Adolscent / Adult deaths due to Animal bites and stings","M16 [Details of deaths reported with probable causes:]","0","NA","NA","0"
"Delhi","Central","NGO","2019-2020","January","9.1.7","Child immunisation - Pentavalent 2","M9 [CHILD IMMUNISATION]","NA","0","NA","0"
"Delhi","Central","NGO","2019-2020","January","12.1.3.b","Out of registered, Boys received counselling","M12 [Adolscent Health]","NA","NA","NA","NA"
"Delhi","Central","NGO","2019-2020","January","14.8.7","Number of blood transfusions done","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","Central","NGO","2019-2020","January","16.5.1","Number of Maternal Deaths due to Bleeding","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","Central","Private","2019-2020","January","1.6.2.c","Number of syphilis positive pregnant women treated for Syphilis","M1 [Ante Natal Care (ANC)]","NA","0","NA","0"
"Delhi","Central","Private","2019-2020","January","8.5","Number of Post Abortion (within 12 days of spontaneous or surgical abortion) IUCD insertions","M8 [Family Planning]","NA","0","0","0"
"Delhi","Central","Private","2019-2020","January","9.1.16","Child immunisation - Hepatitis-B3","M9 [CHILD IMMUNISATION]","NA","112","84","28"
"Delhi","Central","Private","2019-2020","January","14.3.3","Number of Left Against Medical Advice (LAMA) cases","M14 [Patient Services]","NA","305","248","57"
"Delhi","Central","Private","2019-2020","January","14.8.3","Major Surgeries excluding Obstetrics, Gynaecology and Opthalmology etc.","M14 [Patient Services]","NA","1011","1011","NA"
"Delhi","Central","Private","2019-2020","January","16.1","Infant deaths within 24 hrs(1 to 23 Hrs) of birth","M16 [Details of deaths reported with probable causes:]","NA","0","0","0"
"Delhi","Central","Private","2019-2020","January","16.3.1","Number of Infant Deaths (1 -12 months) due to Pneumonia","M16 [Details of deaths reported with probable causes:]","NA","0","0","0"
"Delhi","Central","Private","2019-2020","January","16.7.4","Number of Adolscent / Adult deaths due to Other Fever Related","M16 [Details of deaths reported with probable causes:]","NA","1","1","0"
"Delhi","Central","Autonomous","2019-2020","January","9.3.3","Child immunisation - JE 1st dose","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Delhi","Central","Autonomous","2019-2020","January","11.3.1","Dengue - RDT Test Positive","M11 [NVBDCP]","NA","NA","NA","NA"
"Delhi","Central","Autonomous","2019-2020","January","15.3.2.b","Female Non ANC HIV - Number Positive","M15 [Laboratory Testing]","0","NA","NA","0"
"Delhi","Central","Autonomous","2019-2020","January","10.14","Childhood Diseases - Severe Acute Malnutrition (SAM)","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Delhi","Central","CGHS","2019-2020","January","2.2.1","Out of total institutional deliveries number of women discharged within 48 hours of delivery","M2 [Deliveries]","NA","NA","NA","NA"
"Delhi","Central","CGHS","2019-2020","January","15.3.4.b","Number of Male STI/RTI attendees found sero Positive for syphilis","M15 [Laboratory Testing]","0","NA","NA","0"
"Delhi","Central","CGHS","2019-2020","January","16.2.2","Infant Deaths up to 4 weeks due to Asphyxia","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","Central","Delhi Govt","2019-2020","January","6.3","Number of mothers provided full course of 180 IFA tablets after delivery","M6 [Post Natal Care (PNC)]","1282","NA","1147","135"
