"State_Name","District","Sub-District","Financial_Year","Month","Indicator_Code","Indicator_Name","Code_And_Section","Reported_Value_for_Public_Facility","Reported_Value_for_Private_Facility","Reported_Value_for_Rural","Reported_Value_for_Urban"
"Delhi","North","Private","2019-2020","January","1.3.1.a","Out of the new cases of PW with hypertension detected, cases managed at institution","M1 [Ante Natal Care (ANC)]","NA","1","NA","1"
"Delhi","North","Private","2019-2020","January","1.6.2.d","Number of babies diagnosed with  Congenital Syphilis","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Delhi","North","Private","2019-2020","January","8.9","Injectable Contraceptive-Antara Program- Second Dose","M8 [Family Planning]","NA","NA","NA","NA"
"Delhi","North","Private","2019-2020","January","9.1.7","Child immunisation - Pentavalent 2","M9 [CHILD IMMUNISATION]","NA","7","NA","7"
"Delhi","North","Private","2019-2020","January","11.2.2","Kala Azar Positive Cases","M11 [NVBDCP]","NA","NA","NA","NA"
"Delhi","North","Private","2019-2020","January","14.1.1","Outpatient - Diabetes","M14 [Patient Services]","NA","12","NA","12"
"Delhi","North","Private","2019-2020","January","14.1.4","Outpatient - Acute Heart Diseases","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","North","Private","2019-2020","January","16.5.5","Number of Maternal Deaths due to Severe hypertesnion/fits","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","North","Private","2019-2020","January","16.8.3","Number of Deaths due to Kala Azar","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","North","Private","2019-2020","January","16.8.5","Number of Deaths due to Acute Encephelitis Syndrome (AES)","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","6.4","Number of mothers provided 360 Calcium tablets after delivery","M6 [Post Natal Care (PNC)]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","9.4.3","Child immunisation - DPT 1st Booster","M9 [CHILD IMMUNISATION]","11","NA","NA","11"
"Delhi","North","CGHS","2019-2020","January","11.4.1","Tests Conducted for JE","M11 [NVBDCP]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","15.2.2","Out of the total number of Hb tests done, Number having Hb < 7 mg","M15 [Laboratory Testing]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","16.3.2","Number of Infant Deaths (1 -12 months) due to Diarrhoea","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","16.7.2","Number of Adolscent / Adult deaths due to Tuberculosis","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","1.5.1","Number of PW tested for blood sugar using OGTT (Oral Glucose Tolerance Test)","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","9.1.14","Child immunisation - Hepatitis-B1","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","10.1","Childhood Diseases - Pneumonia","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","11.1.1.c","Malaria (Microscopy Tests ) - Plasmodium Falciparum test positive","M11 [NVBDCP]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","11.2.1","Kala Azar (RDT) - Tests Conducted","M11 [NVBDCP]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","13.2","Number of DOTS cases completed successfully","M13 [Directly Observed Treatment, Short-course (DOTS)]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","14.6.3","Emergency - Obstetrics complications","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","14.12.5","Number of newborns admitted in SNCU - referred by ASHA","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","North","Delhi Govt","2019-2020","January","1.3.1.a","Out of the new cases of PW with hypertension detected, cases managed at institution","M1 [Ante Natal Care (ANC)]","56","NA","55","1"
"Delhi","North","Delhi Govt","2019-2020","January","9.1.4","Child immunisation - DPT2","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Delhi","North","Delhi Govt","2019-2020","January","9.2.4.a","Children aged between 9 and 11 months fully immunized- Male","M9 [CHILD IMMUNISATION]","756","NA","293","463"
"Delhi","North","Delhi Govt","2019-2020","January","11.3.1","Dengue - RDT Test Positive","M11 [NVBDCP]","0","NA","0","NA"
"Delhi","North","Delhi Govt","2019-2020","January","15.3.1.b","Male HIV - Number Positive","M15 [Laboratory Testing]","6","NA","6","0"
"Delhi","North","Delhi Govt","2019-2020","January","16.2.2","Infant Deaths up to 4 weeks due to Asphyxia","M16 [Details of deaths reported with probable causes:]","3","NA","1","2"
"Delhi","North","Delhi Govt","2019-2020","January","16.5.5","Number of Maternal Deaths due to Severe hypertesnion/fits","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Delhi","North","Delhi Govt","2019-2020","January","16.7.3","Number of Adolscent / Adult deaths due to Respiratory diseases including infections (other than TB)","M16 [Details of deaths reported with probable causes:]","3","NA","3","NA"
"Delhi","North","Delhi Govt","2019-2020","January","15.3.4.d","Number of Female (Non ANC) STI/RTI attendees found sero Positive for syphilis","M15 [Laboratory Testing]","0","NA","0","0"
"Delhi","North","ESI","2019-2020","January","4.4.3","Number of Newborns breast fed within 1 hour of birth ","M4 [Pregnancy outcome & details of new-born]","NA","NA","NA","NA"
"Delhi","North","ESI","2019-2020","January","9.1.17","Child immunisation - Inactivated Polio Vaccine 1 (IPV 1)","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Delhi","North","ESI","2019-2020","January","9.2.3","Child immunisation (9-11months) - JE 1st dose","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Delhi","North","ESI","2019-2020","January","14.12.1","Special Newborn Care Unit (SNCU Admissions) - Inborn Male","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","North","ESI","2019-2020","January","14.20","Patient Satisfaction Score of the facility in percentage (from Mera Aspatal)","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","North","ESI","2019-2020","January","16.7.14","Number of Adolscent / Adult deaths due to Causes not known","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","North","IPP VIII-MCD","2019-2020","January","4.1.1.b","Live Birth - Female","M4 [Pregnancy outcome & details of new-born]","46","NA","NA","46"
"Delhi","North","IPP VIII-MCD","2019-2020","January","9.1.21","Child immunisation - Rotavirus 3","M9 [CHILD IMMUNISATION]","346","NA","NA","346"
"Delhi","North","IPP VIII-MCD","2019-2020","January","9.6.1","Number of cases of AEFI - Abscess","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Delhi","North","IPP VIII-MCD","2019-2020","January","14.1.2","Outpatient - Hypertension","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","North","IPP VIII-MCD","2019-2020","January","14.12.5","Number of newborns admitted in SNCU - referred by ASHA","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","North","IPP VIII-MCD","2019-2020","January","16.5.1","Number of Maternal Deaths due to Bleeding","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","North","IPP VIII-MCD","2019-2020","January","16.5.6","Number of Maternal Deaths due to Other Causes (including causes not known)","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","North","MCD","2019-2020","January","4.3.3","Number of women provided with post abortion/ MTP contraception","M4 [Pregnancy outcome & details of new-born]","NA","NA","NA","NA"
"Delhi","North","MCD","2019-2020","January","8.5","Number of Post Abortion (within 12 days of spontaneous or surgical abortion) IUCD insertions","M8 [Family Planning]","NA","NA","NA","NA"
"Delhi","North","MCD","2019-2020","January","9.1.7","Child immunisation - Pentavalent 2","M9 [CHILD IMMUNISATION]","247","NA","NA","247"
"Delhi","North","MCD","2019-2020","January","14.1.1","Outpatient - Diabetes","M14 [Patient Services]","607","NA","NA","607"
"Delhi","North","MCD","2019-2020","January","14.3.1.a","Inpatient (Male)- Children<18yrs","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","North","MCD","2019-2020","January","16.7.5","Number of Adolscent / Adult deaths due to HIV/AIDS","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","North","MCW Centres MCD","2019-2020","January","1.6.2.a","Number of pregnant women tested  for Syphilis","M1 [Ante Natal Care (ANC)]","197","NA","NA","197"
"Delhi","North","IPP VIII-MCD","2019-2020","January","14.6.2","Emergency - Burn","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","North","IPP VIII-MCD","2019-2020","January","16.7.6","Number of Adolscent / Adult deaths due to Heart disease/Hypertension related","M16 [Details of deaths reported with probable causes:]","1","NA","NA","1"
"Delhi","North","MCD","2019-2020","January","1.1.1","Out of the total ANC registered, number registered within 1st trimester (within 12 weeks)","M1 [Ante Natal Care (ANC)]","158","NA","NA","158"
"Delhi","North","MCD","2019-2020","January","8.3","Number of Interval IUCD Insertions (excluding PPIUCD and PAIUCD)","M8 [Family Planning]","11","NA","NA","11"
"Delhi","North","MCD","2019-2020","January","9.1.4","Child immunisation - DPT2","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Delhi","North","MCD","2019-2020","January","14.1.2","Outpatient - Hypertension","M14 [Patient Services]","634","NA","NA","634"
"Delhi","North","MCD","2019-2020","January","14.12.4","Outborn - Female","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","North","MCD","2019-2020","January","15.3.3.b","Out of the above, number screened positive","M15 [Laboratory Testing]","NA","NA","NA","NA"
"Delhi","North","MCD","2019-2020","January","15.3.3.c","Out of the above number screened positive, number confirmed with HIV infection at Integrated Counselling and Testing Centre (ICTC)","M15 [Laboratory Testing]","NA","NA","NA","NA"
"Delhi","North","MCD","2019-2020","January","16.7.12","Number of Adolscent / Adult deaths due to Known Acute Disease","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","North","MCW Centres MCD","2019-2020","January","2.2.1","Out of total institutional deliveries number of women discharged within 48 hours of delivery","M2 [Deliveries]","NA","NA","NA","NA"
"Delhi","North","MCW Centres MCD","2019-2020","January","14.12.2","Special Newborn Care Unit (SNCU Admissions) - Inborn Female","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","North","MCW Centres MCD","2019-2020","January","8.12","Number of Combined Oral Pill cycles distributed","M8 [Family Planning]","397","NA","NA","397"
"Delhi","North","Others","2019-2020","January","11.1.1.a","Total Blood Smears Examined for Malaria","M11 [NVBDCP]","NA","NA","NA","NA"
"Delhi","North","Private","2019-2020","January","1.5.3","Number of PW given insulin out of total tested positive for GDM","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Delhi","North","Private","2019-2020","January","4.3.1.a","MTP up to 12 weeks of pregnancy","M4 [Pregnancy outcome & details of new-born]","NA","22","NA","22"
"Delhi","North","Private","2019-2020","January","9.1.10","Child immunisation - OPV1","M9 [CHILD IMMUNISATION]","NA","7","NA","7"
"Delhi","North","Private","2019-2020","January","10.2","Childhood Diseases - Asthma","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","30","NA","30"
"Delhi","North","Private","2019-2020","January","16.4.5","Number of Child Deaths (1 -5 years) due to Others","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","North","Private","2019-2020","January","16.7.9","Number of Adolscent / Adult deaths due to Accidents/Burn cases","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","North","Private","2019-2020","January","16.7.12","Number of Adolscent / Adult deaths due to Known Acute Disease","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","1.2.5","Number of PW given 360 Calcium tablets","M1 [Ante Natal Care (ANC)]","5","NA","NA","5"
"Delhi","North","CGHS","2019-2020","January","1.3.1","New cases of PW with hypertension detected","M1 [Ante Natal Care (ANC)]","1","NA","NA","1"
"Delhi","North","CGHS","2019-2020","January","2.2.2","Number of newborns received 6 HBNC  visits after Institutional Delivery","M2 [Deliveries]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","10.11","Childhood Diseases - Diarrhoea","M10 [Number of cases of Childhood Diseases (0-5 years)]","4","NA","NA","4"
"Delhi","North","CGHS","2019-2020","January","12.1.1.a","Girls registered in AFHC","M12 [Adolscent Health]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","14.18","Blood Units Issued on replacement (Family Donors to be considered as replacement donations)","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","15.3.3.a","Number of pregnant women screened for HIV","M15 [Laboratory Testing]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","16.8.1","Number of Deaths due to Malaria- Plasmodium Vivax","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","15.3.4.d","Number of Female (Non ANC) STI/RTI attendees found sero Positive for syphilis","M15 [Laboratory Testing]","NA","NA","NA","NA"
"Delhi","North","Delhi Govt","2019-2020","January","1.1","Total number of pregnant women registered for ANC","M1 [Ante Natal Care (ANC)]","1554","NA","20","1534"
"Delhi","North","Delhi Govt","2019-2020","January","1.1.1","Out of the total ANC registered, number registered within 1st trimester (within 12 weeks)","M1 [Ante Natal Care (ANC)]","880","NA","11","869"
"Delhi","North","Delhi Govt","2019-2020","January","8.17.4","Failures following female sterilization","M8 [Family Planning]","0","NA","0","NA"
"Delhi","North","Delhi Govt","2019-2020","January","9.1.21","Child immunisation - Rotavirus 3","M9 [CHILD IMMUNISATION]","1282","NA","197","1085"
"Delhi","North","Delhi Govt","2019-2020","January","11.1.2.c","Malaria (RDT) - Plamodium Falciparum test positive","M11 [NVBDCP]","0","NA","0","NA"
"Delhi","North","Delhi Govt","2019-2020","January","14.2.2","Ayush - Outpatient attendance","M14 [Patient Services]","8578","NA","4751","3827"
"Delhi","North","Delhi Govt","2019-2020","January","15.3.3.b","Out of the above, number screened positive","M15 [Laboratory Testing]","0","NA","0","0"
"Delhi","North","CGHS","2019-2020","January","1.1","Total number of pregnant women registered for ANC","M1 [Ante Natal Care (ANC)]","14","NA","NA","14"
"Delhi","North","CGHS","2019-2020","January","2.1.2","Number of PW given Tablet Misoprostol during home delivery","M2 [Deliveries]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","9.4.2","Child immunisation - Measles 2nd dose (More than 16 months)","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","9.8.1","Child immunisation - Vitamin A Dose - 1","M9 [CHILD IMMUNISATION]","0","NA","NA","0"
"Delhi","North","CGHS","2019-2020","January","14.8.5","Number of post operative Surgical Site infection","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","10.13","Children admitted with upper respiratory infections","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Delhi","North","Delhi Govt","2019-2020","January","1.2.1","Number of PW given TT1","M1 [Ante Natal Care (ANC)]","960","NA","220","740"
"Delhi","North","Delhi Govt","2019-2020","January","16.7.11","Number of Adolscent / Adult deaths due to Animal bites and stings","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Delhi","North","ESI","2019-2020","January","1.4.3","Number of PW having Hb level<7 (tested cases)","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Delhi","North","ESI","2019-2020","January","11.2.3","Post-kala-azar dermal leishmaniasis (PKDL) cases","M11 [NVBDCP]","NA","NA","NA","NA"
"Delhi","North","ESI","2019-2020","January","14.4.7","Inpatient - Diarrhea with dehydration","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","North","ESI","2019-2020","January","14.12.5","Number of newborns admitted in SNCU - referred by ASHA","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","North","ESI","2019-2020","January","14.13","Number of deaths occurring at SNCU","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","North","ESI","2019-2020","January","15.3.4.b","Number of Male STI/RTI attendees found sero Positive for syphilis","M15 [Laboratory Testing]","NA","NA","NA","NA"
"Delhi","North","ESI","2019-2020","January","15.4.2","Widal tests - Number Positive","M15 [Laboratory Testing]","0","NA","NA","0"
"Delhi","North","ESI","2019-2020","January","16.7.5","Number of Adolscent / Adult deaths due to HIV/AIDS","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","North","ESI","2019-2020","January","8.2.4","Number of Post Abortion sterilizations (within 7 days of spontaneous or surgical abortion) conducted","M8 [Family Planning]","NA","NA","NA","NA"
"Delhi","North","IPP VIII-MCD","2019-2020","January","9.1.16","Child immunisation - Hepatitis-B3","M9 [CHILD IMMUNISATION]","0","NA","NA","0"
"Delhi","North","IPP VIII-MCD","2019-2020","January","10.8","Childhood Diseases - Acute Flaccid Paralysis(AFP)","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Delhi","North","IPP VIII-MCD","2019-2020","January","14.1.5","Outpatient - Mental illness","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","North","IPP VIII-MCD","2019-2020","January","15.2.1","Number of Hb tests conducted","M15 [Laboratory Testing]","180","NA","NA","180"
"Delhi","North","IPP VIII-MCD","2019-2020","January","16.2.1","Infant Deaths up to 4 weeks due to Sepsis","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","North","MCD","2019-2020","January","1.2.5","Number of PW given 360 Calcium tablets","M1 [Ante Natal Care (ANC)]","117","NA","NA","117"
"Delhi","North","MCD","2019-2020","January","9.2.1","Child immunisation (9-11months) - Measles & Rubella (MR)- 1st Dose","M9 [CHILD IMMUNISATION]","236","NA","NA","236"
"Delhi","North","MCD","2019-2020","January","12.1.1.a","Girls registered in AFHC","M12 [Adolscent Health]","44","NA","NA","44"
"Delhi","North","MCD","2019-2020","January","14.11","Number of Admission in NBSU ( New Born Stabilisation Unit)","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","North","MCW Centres MCD","2019-2020","January","1.1.1","Out of the total ANC registered, number registered within 1st trimester (within 12 weeks)","M1 [Ante Natal Care (ANC)]","558","NA","NA","558"
"Delhi","North","MCW Centres MCD","2019-2020","January","1.4.1","Number of PW tested for Haemoglobin (Hb ) 4 or more than 4 times for respective ANCs","M1 [Ante Natal Care (ANC)]","133","NA","NA","133"
"Delhi","North","MCW Centres MCD","2019-2020","January","4.4.1","Number of newborns weighed at birth","M4 [Pregnancy outcome & details of new-born]","20","NA","NA","20"
"Delhi","North","MCW Centres MCD","2019-2020","January","8.17.4","Failures following female sterilization","M8 [Family Planning]","NA","NA","NA","NA"
"Delhi","North","MCW Centres MCD","2019-2020","January","15.3.3.c","Out of the above number screened positive, number confirmed with HIV infection at Integrated Counselling and Testing Centre (ICTC)","M15 [Laboratory Testing]","0","NA","NA","0"
"Delhi","North","MCW Centres MCD","2019-2020","January","16.5.4","Number of Maternal Deaths due to Obstructed/prolonged labour","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","North","Others","2019-2020","January","1.5.1","Number of PW tested for blood sugar using OGTT (Oral Glucose Tolerance Test)","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Delhi","North","Others","2019-2020","January","1.5.2","Number of PW tested positive for GDM","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Delhi","North","Others","2019-2020","January","2.1.1.a","Number of Home Deliveries attended by Skill Birth Attendant(SBA) (Doctor/Nurse/ANM)","M2 [Deliveries]","NA","NA","NA","NA"
"Delhi","North","Others","2019-2020","January","9.2.3","Child immunisation (9-11months) - JE 1st dose","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Delhi","North","Others","2019-2020","January","11.2.3","Post-kala-azar dermal leishmaniasis (PKDL) cases","M11 [NVBDCP]","NA","NA","NA","NA"
"Delhi","North","MCD","2019-2020","January","14.4.5","Inpatient - Tuberculosis","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","North","MCD","2019-2020","January","14.6.5","Emergency - Acute Caridiac Emergencies","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","1.2.4","Number of PW given 180 Iron Folic Acid (IFA) tablets","M1 [Ante Natal Care (ANC)]","6","NA","NA","6"
"Delhi","North","CGHS","2019-2020","January","2.1.1.b","Number of Home Deliveries attended by Non SBA (Trained Birth Attendant(TBA) /Relatives/etc.)","M2 [Deliveries]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","4.1.3","Still Birth","M4 [Pregnancy outcome & details of new-born]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","8.4","Number of Postpartum (within 48 hours of delivery) IUCD insertions","M8 [Family Planning]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","9.6.3","Number of cases of AEFI - Others","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","10.7","Childhood Diseases - Tuberculosis (TB)","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","14.16","Number of Anganwadi centres/ UPHCs reported to have conducted Village Health & Nutrition Day (VHNDs)/ Urban Health & Nutrition Day (UHNDs)/ Outreach / Special Outreach","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","14.20","Patient Satisfaction Score of the facility in percentage (from Mera Aspatal)","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","16.6","Total Facility Based Maternal Death Reviews (FBMDR) done","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","North","Delhi Govt","2019-2020","January","4.1.3","Still Birth","M4 [Pregnancy outcome & details of new-born]","3","NA","2","1"
"Delhi","North","Delhi Govt","2019-2020","January","5.2","Number of Complicated pregnancies treated with Blood Transfusion","M5 [Complicated Pregnancies]","18","NA","18","NA"
"Delhi","North","Delhi Govt","2019-2020","January","8.6","Number of IUCD Removals","M8 [Family Planning]","20","NA","13","7"
"Delhi","North","Delhi Govt","2019-2020","January","10.8","Childhood Diseases - Acute Flaccid Paralysis(AFP)","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","NA"
"Delhi","North","Delhi Govt","2019-2020","January","14.1.5","Outpatient - Mental illness","M14 [Patient Services]","20","NA","20","0"
"Delhi","North","Delhi Govt","2019-2020","January","14.4.4","Inpatient - Asthma, Chronic Obstructive Pulmonary Disease (COPD), Respiratory infections","M14 [Patient Services]","72","NA","72","0"
"Delhi","North","Delhi Govt","2019-2020","January","14.10","In-Patient Head Count at midnight","M14 [Patient Services]","7573","NA","7573","0"
"Delhi","North","Delhi Govt","2019-2020","January","16.7.7","Number of Adolscent / Adult deaths due to Cancer","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Delhi","North","ESI","2019-2020","January","1.4.2","Number of PW having Hb level<11 (tested cases)(7.1 to 10.9)","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Delhi","North","ESI","2019-2020","January","9.10","Number of children (12-59 months) provided Albendazole","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Delhi","North","ESI","2019-2020","January","14.6.3","Emergency - Obstetrics complications","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","North","ESI","2019-2020","January","15.3.2.b","Female Non ANC HIV - Number Positive","M15 [Laboratory Testing]","NA","NA","NA","NA"
"Delhi","North","ESI","2019-2020","January","16.7.10","Number of Adolscent / Adult deaths due to Suicide","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","North","ESI","2019-2020","January","8.12","Number of Combined Oral Pill cycles distributed","M8 [Family Planning]","29","NA","NA","29"
"Delhi","North","ESI","2019-2020","January","10.14","Childhood Diseases - Severe Acute Malnutrition (SAM)","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Delhi","North","IPP VIII-MCD","2019-2020","January","8.2.2","Number of Interval Mini-lap (other than post-partum and post abortion) sterilizations conducted","M8 [Family Planning]","NA","NA","NA","NA"
"Delhi","North","IPP VIII-MCD","2019-2020","January","9.2.1","Child immunisation (9-11months) - Measles & Rubella (MR)- 1st Dose","M9 [CHILD IMMUNISATION]","277","NA","NA","277"
"Delhi","North","IPP VIII-MCD","2019-2020","January","12.1.3.a","Out of registered, Girls received counselling","M12 [Adolscent Health]","50","NA","NA","50"
"Delhi","North","IPP VIII-MCD","2019-2020","January","14.20","Patient Satisfaction Score of the facility in percentage (from Mera Aspatal)","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","North","MCD","2019-2020","January","2.1.3","Number of newborns received 7 Home Based Newborn Care (HBNC) visits in case of Home delivery","M2 [Deliveries]","16","NA","NA","16"
"Delhi","North","MCD","2019-2020","January","8.8","Injectable Contraceptive-Antara Program- First Dose","M8 [Family Planning]","4","NA","NA","4"
"Delhi","North","MCD","2019-2020","January","9.1.8","Child immunisation - Pentavalent 3","M9 [CHILD IMMUNISATION]","224","NA","NA","224"
"Delhi","North","MCD","2019-2020","January","9.1.13","Child immunisation - Hepatitis-B0 (Birth Dose)","M9 [CHILD IMMUNISATION]","0","NA","NA","0"
"Delhi","North","MCD","2019-2020","January","9.9","Number of children (6-59 months) provided 8-10 doses (1ml) of IFA syrup (Bi weekly)","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Delhi","North","MCD","2019-2020","January","15.2.1","Number of Hb tests conducted","M15 [Laboratory Testing]","19","NA","NA","19"
"Delhi","North","MCW Centres MCD","2019-2020","January","14.3.2.a","Inpatient (Female)- Children<18yrs","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","1.6.1.b","Out of above, number of PW found sero positive for syphilis","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","8.17.4","Failures following female sterilization","M8 [Family Planning]","NA","NA","NA","NA"
"Delhi","North","CGHS","2019-2020","January","10.8","Childhood Diseases - Acute Flaccid Paralysis(AFP)","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Delhi","North","Delhi Govt","2019-2020","January","1.2.6","Number of PW given one Albendazole tablet after 1st  trimester","M1 [Ante Natal Care (ANC)]","620","NA","410","210"
"Delhi","North","Delhi Govt","2019-2020","January","2.1.1.a","Number of Home Deliveries attended by Skill Birth Attendant(SBA) (Doctor/Nurse/ANM)","M2 [Deliveries]","0","NA","NA","0"
"Delhi","North","Delhi Govt","2019-2020","January","9.5.4","Children more than 16 years received TT16","M9 [CHILD IMMUNISATION]","66","NA","0","66"
"Delhi","North","Delhi Govt","2019-2020","January","10.5","Childhood Diseases - Pertussis","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","NA"
"Delhi","North","Delhi Govt","2019-2020","January","10.11","Childhood Diseases - Diarrhoea","M10 [Number of cases of Childhood Diseases (0-5 years)]","2858","NA","2744","114"
"Delhi","North","Delhi Govt","2019-2020","January","12.1.1.a","Girls registered in AFHC","M12 [Adolscent Health]","185","NA","9","176"
"Delhi","North","Delhi Govt","2019-2020","January","14.1.8","Outpatient - Dental","M14 [Patient Services]","5613","NA","5549","64"
"Delhi","North","Delhi Govt","2019-2020","January","16.7.4","Number of Adolscent / Adult deaths due to Other Fever Related","M16 [Details of deaths reported with probable causes:]","4","NA","4","NA"
"Delhi","North","ESI","2019-2020","January","8.17.5","Deaths following male sterilization","M8 [Family Planning]","NA","NA","NA","NA"
"Delhi","North","ESI","2019-2020","January","9.7.2","Immunisation sessions held","M9 [CHILD IMMUNISATION]","9","NA","NA","9"
