"State_Name","District","Sub-District","Financial_Year","Month","Indicator_Code","Indicator_Name","Code_And_Section","Reported_Value_for_Public_Facility","Reported_Value_for_Private_Facility","Reported_Value_for_Rural","Reported_Value_for_Urban"
"Delhi","West","Private","2019-2020","January","15.2.2","Out of the total number of Hb tests done, Number having Hb < 7 mg","M15 [Laboratory Testing]","NA","234","30","204"
"Delhi","West","MCD","2019-2020","January","9.2.3","Child immunisation (9-11months) - JE 1st dose","M9 [CHILD IMMUNISATION]","0","NA","NA","0"
"Delhi","West","MCD","2019-2020","January","11.2.3","Post-kala-azar dermal leishmaniasis (PKDL) cases","M11 [NVBDCP]","NA","NA","NA","NA"
"Delhi","West","MCD","2019-2020","January","13.2","Number of DOTS cases completed successfully","M13 [Directly Observed Treatment, Short-course (DOTS)]","NA","NA","NA","NA"
"Delhi","West","MCD","2019-2020","January","14.1.3","Outpatient - Stroke (Paralysis)","M14 [Patient Services]","0","NA","NA","0"
"Delhi","West","MCD","2019-2020","January","14.12.5","Number of newborns admitted in SNCU - referred by ASHA","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","West","MCD","2019-2020","January","14.18","Blood Units Issued on replacement (Family Donors to be considered as replacement donations)","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","West","MCD","2019-2020","January","16.3.2","Number of Infant Deaths (1 -12 months) due to Diarrhoea","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","West","MCD","2019-2020","January","16.7.1","Number of Adolscent / Adult deaths due to Diarrhoeal diseases","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","West","MCW Centres MCD","2019-2020","January","8.17.3","Failures following male sterilization","M8 [Family Planning]","0","NA","NA","0"
"Delhi","West","MCW Centres MCD","2019-2020","January","11.2.1","Kala Azar (RDT) - Tests Conducted","M11 [NVBDCP]","0","NA","NA","0"
"Delhi","West","MCW Centres MCD","2019-2020","January","16.2.1","Infant Deaths up to 4 weeks due to Sepsis","M16 [Details of deaths reported with probable causes:]","0","NA","NA","0"
"Delhi","West","CGHS","2019-2020","January","2.1.1.a","Number of Home Deliveries attended by Skill Birth Attendant(SBA) (Doctor/Nurse/ANM)","M2 [Deliveries]","NA","NA","NA","NA"
"Delhi","West","CGHS","2019-2020","January","9.6.2","Number of cases of AEFI - Death","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Delhi","West","CGHS","2019-2020","January","14.2.1","Allopathic- Outpatient attendance","M14 [Patient Services]","61740","NA","NA","61740"
"Delhi","West","CGHS","2019-2020","January","8.12","Number of Combined Oral Pill cycles distributed","M8 [Family Planning]","107","NA","NA","107"
"Delhi","West","Delhi Govt","2019-2020","January","1.2.8","Number of PW given ANC Corticosteroids in Pre Term Labour","M1 [Ante Natal Care (ANC)]","192","NA","192","0"
"Delhi","West","Delhi Govt","2019-2020","January","1.6.2.a","Number of pregnant women tested  for Syphilis","M1 [Ante Natal Care (ANC)]","2029","NA","1961","68"
"Delhi","West","Delhi Govt","2019-2020","January","6.1","Women receiving 1st post partum checkup within 48 hours of home delivery","M6 [Post Natal Care (PNC)]","55","NA","2","53"
"Delhi","West","Delhi Govt","2019-2020","January","12.1.1.a","Girls registered in AFHC","M12 [Adolscent Health]","338","NA","262","76"
"Delhi","West","Delhi Govt","2019-2020","January","14.8.5","Number of post operative Surgical Site infection","M14 [Patient Services]","22","NA","22","NA"
"Delhi","West","Delhi Govt","2019-2020","January","10.13","Children admitted with upper respiratory infections","M10 [Number of cases of Childhood Diseases (0-5 years)]","3","NA","3","0"
"Delhi","West","ESI","2019-2020","January","1.3.1.a","Out of the new cases of PW with hypertension detected, cases managed at institution","M1 [Ante Natal Care (ANC)]","76","NA","76","NA"
"Delhi","West","MCW Centres MCD","2019-2020","January","1.2.5","Number of PW given 360 Calcium tablets","M1 [Ante Natal Care (ANC)]","534","NA","NA","534"
"Delhi","West","MCW Centres MCD","2019-2020","January","1.6.2.b","Number of pregnant women tested found sero positive for Syphilis","M1 [Ante Natal Care (ANC)]","0","NA","NA","0"
"Delhi","West","MCW Centres MCD","2019-2020","January","4.4.2","Number of newborns having weight less than 2.5 kg","M4 [Pregnancy outcome & details of new-born]","1","NA","NA","1"
"Delhi","West","MCW Centres MCD","2019-2020","January","7.1.1","New RTI/STI cases identified - Male","M7 [Reproductive Tract Infections/Sexually Transmitted Infections (RTI/STI) Cases]","21","NA","NA","21"
"Delhi","West","MCW Centres MCD","2019-2020","January","8.17.2","Complications following female sterilization","M8 [Family Planning]","0","NA","NA","0"
"Delhi","West","MCW Centres MCD","2019-2020","January","9.1.9","Child immunisation - OPV 0 (Birth Dose)","M9 [CHILD IMMUNISATION]","3","NA","NA","3"
"Delhi","West","MCW Centres MCD","2019-2020","January","9.2.2","Child immunisation (9-11months) - Measles 1st dose","M9 [CHILD IMMUNISATION]","0","NA","NA","0"
"Delhi","West","MCW Centres MCD","2019-2020","January","9.5.1","Child immunisation - Typhoid","M9 [CHILD IMMUNISATION]","132","NA","NA","132"
"Delhi","West","MCW Centres MCD","2019-2020","January","14.1.4","Outpatient - Acute Heart Diseases","M14 [Patient Services]","0","NA","NA","0"
"Delhi","West","MCW Centres MCD","2019-2020","January","14.11","Number of Admission in NBSU ( New Born Stabilisation Unit)","M14 [Patient Services]","0","NA","NA","0"
"Delhi","West","MCW Centres MCD","2019-2020","January","16.3.1","Number of Infant Deaths (1 -12 months) due to Pneumonia","M16 [Details of deaths reported with probable causes:]","0","NA","NA","0"
"Delhi","West","Private","2019-2020","January","2.2","Number of Institutional Deliveries conducted (Including C-Sections)","M2 [Deliveries]","NA","781","117","664"
"Delhi","West","Private","2019-2020","January","6.3","Number of mothers provided full course of 180 IFA tablets after delivery","M6 [Post Natal Care (PNC)]","NA","307","35","272"
"Delhi","West","Private","2019-2020","January","8.17.4","Failures following female sterilization","M8 [Family Planning]","NA","0","0","0"
"Delhi","West","Private","2019-2020","January","10.4","Childhood Diseases - Diphtheria","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","0","0","0"
"Delhi","West","Private","2019-2020","January","16.6","Total Facility Based Maternal Death Reviews (FBMDR) done","M16 [Details of deaths reported with probable causes:]","NA","0","0","0"
"Delhi","West","CGHS","2019-2020","January","9.3.1","Child immunisation - Measles & Rubella (MR)- 1st Dose","M9 [CHILD IMMUNISATION]","5","NA","NA","5"
"Delhi","West","CGHS","2019-2020","January","14.12.4","Outborn - Female","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","West","Delhi Govt","2019-2020","January","8.2.3","Number of Postpartum sterilizations (within 7 days of delivery by minilap or concurrent with caesarean section) conducted","M8 [Family Planning]","67","NA","67","0"
"Delhi","West","Delhi Govt","2019-2020","January","9.1.12","Child immunisation - OPV3","M9 [CHILD IMMUNISATION]","2095","NA","231","1864"
"Delhi","West","Delhi Govt","2019-2020","January","14.1.1","Outpatient - Diabetes","M14 [Patient Services]","1532","NA","742","790"
"Delhi","West","Delhi Govt","2019-2020","January","16.7.7","Number of Adolscent / Adult deaths due to Cancer","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Delhi","West","ESI","2019-2020","January","11.1.2.a","RDT conducted for Malaria","M11 [NVBDCP]","30","NA","20","10"
"Delhi","West","ESI","2019-2020","January","12.1.3.a","Out of registered, Girls received counselling","M12 [Adolscent Health]","10","NA","NA","10"
"Delhi","West","ESI","2019-2020","January","15.3.1.b","Male HIV - Number Positive","M15 [Laboratory Testing]","7","NA","7","NA"
"Delhi","West","ESI","2019-2020","January","16.7.2","Number of Adolscent / Adult deaths due to Tuberculosis","M16 [Details of deaths reported with probable causes:]","1","NA","1","NA"
"Delhi","West","ESI","2019-2020","January","16.8.4","Number of Deaths due to Dengue","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Delhi","West","IPP VIII-MCD","2019-2020","January","9.6.1","Number of cases of AEFI - Abscess","M9 [CHILD IMMUNISATION]","0","NA","NA","0"
"Delhi","West","IPP VIII-MCD","2019-2020","January","11.1.1.b","Malaria (Microscopy Tests ) - Plasmodium Vivax test positive","M11 [NVBDCP]","0","NA","NA","0"
"Delhi","West","IPP VIII-MCD","2019-2020","January","14.6.4","Emergency - Snake Bite","M14 [Patient Services]","0","NA","NA","0"
"Delhi","West","IPP VIII-MCD","2019-2020","January","14.8.2","Out of Operation major, Gynecology- Hysterectomy surgeries","M14 [Patient Services]","0","NA","NA","0"
"Delhi","West","IPP VIII-MCD","2019-2020","January","14.9.2","Inpatient Deaths - Female","M14 [Patient Services]","0","NA","NA","0"
"Delhi","West","IPP VIII-MCD","2019-2020","January","14.10","In-Patient Head Count at midnight","M14 [Patient Services]","199","NA","NA","199"
"Delhi","West","IPP VIII-MCD","2019-2020","January","14.12.4","Outborn - Female","M14 [Patient Services]","0","NA","NA","0"
"Delhi","West","IPP VIII-MCD","2019-2020","January","16.5.2","Number of Maternal Deaths due to High fever","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","West","MCD","2019-2020","January","1.2.3","Number of PW given TT Booster","M1 [Ante Natal Care (ANC)]","9","NA","NA","9"
"Delhi","West","CGHS","2019-2020","January","9.2.1","Child immunisation (9-11months) - Measles & Rubella (MR)- 1st Dose","M9 [CHILD IMMUNISATION]","26","NA","NA","26"
"Delhi","West","CGHS","2019-2020","January","10.6","Childhood Diseases - Tetanus Neonatorum","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Delhi","West","CGHS","2019-2020","January","11.4.2","Tests Positive for JE","M11 [NVBDCP]","NA","NA","NA","NA"
"Delhi","West","CGHS","2019-2020","January","14.8.2","Out of Operation major, Gynecology- Hysterectomy surgeries","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","West","Delhi Govt","2019-2020","January","4.2","Abortion (spontaneous)","M4 [Pregnancy outcome & details of new-born]","144","NA","144","0"
"Delhi","West","Delhi Govt","2019-2020","January","8.7","Number of complications following IUCD Insertion","M8 [Family Planning]","0","NA","0","0"
"Delhi","West","Delhi Govt","2019-2020","January","9.1.21","Child immunisation - Rotavirus 3","M9 [CHILD IMMUNISATION]","1994","NA","224","1770"
"Delhi","West","Delhi Govt","2019-2020","January","10.1","Childhood Diseases - Pneumonia","M10 [Number of cases of Childhood Diseases (0-5 years)]","180","NA","173","7"
"Delhi","West","Delhi Govt","2019-2020","January","10.8","Childhood Diseases - Acute Flaccid Paralysis(AFP)","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","0","0"
"Delhi","West","ESI","2019-2020","January","2.2.2","Number of newborns received 6 HBNC  visits after Institutional Delivery","M2 [Deliveries]","NA","NA","NA","NA"
"Delhi","West","ESI","2019-2020","January","9.1.8","Child immunisation - Pentavalent 3","M9 [CHILD IMMUNISATION]","58","NA","40","18"
"Delhi","West","ESI","2019-2020","January","9.2.4.b","Children aged between 9 and 11 months fully immunized - Female","M9 [CHILD IMMUNISATION]","30","NA","15","15"
"Delhi","West","ESI","2019-2020","January","11.2.3","Post-kala-azar dermal leishmaniasis (PKDL) cases","M11 [NVBDCP]","NA","NA","NA","NA"
"Delhi","West","ESI","2019-2020","January","12.1.1.b","Boys registered in AFHC","M12 [Adolscent Health]","8","NA","NA","8"
"Delhi","West","ESI","2019-2020","January","14.1.3","Outpatient - Stroke (Paralysis)","M14 [Patient Services]","0","NA","0","0"
"Delhi","West","ESI","2019-2020","January","14.13","Number of deaths occurring at SNCU","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","West","ESI","2019-2020","January","15.3.4.a","Number of Male STI/RTI attendees tested for syphilis","M15 [Laboratory Testing]","NA","NA","NA","NA"
"Delhi","West","ESI","2019-2020","January","15.4.2","Widal tests - Number Positive","M15 [Laboratory Testing]","24","NA","8","16"
"Delhi","West","IPP VIII-MCD","2019-2020","January","9.4.4","Child immunisation - OPV Booster","M9 [CHILD IMMUNISATION]","335","NA","NA","335"
"Delhi","West","IPP VIII-MCD","2019-2020","January","15.3.4.a","Number of Male STI/RTI attendees tested for syphilis","M15 [Laboratory Testing]","0","NA","NA","0"
"Delhi","West","IPP VIII-MCD","2019-2020","January","16.3.1","Number of Infant Deaths (1 -12 months) due to Pneumonia","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","West","IPP VIII-MCD","2019-2020","January","16.8.2","Number of Deaths due to Malaria- Plasmodium Falciparum","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","West","MCD","2019-2020","January","6.1","Women receiving 1st post partum checkup within 48 hours of home delivery","M6 [Post Natal Care (PNC)]","4","NA","NA","4"
"Delhi","West","MCD","2019-2020","January","8.10","Injectable Contraceptive-Antara Program- Third Dose","M8 [Family Planning]","1","NA","NA","1"
"Delhi","West","MCD","2019-2020","January","9.3.2","Child immunisation - Measles-1st dose","M9 [CHILD IMMUNISATION]","0","NA","NA","0"
"Delhi","West","MCD","2019-2020","January","9.7.3","Number of Immunisation sessions where ASHAs were present","M9 [CHILD IMMUNISATION]","58","NA","NA","58"
"Delhi","West","MCD","2019-2020","January","14.16","Number of Anganwadi centres/ UPHCs reported to have conducted Village Health & Nutrition Day (VHNDs)/ Urban Health & Nutrition Day (UHNDs)/ Outreach / Special Outreach","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","West","MCW Centres MCD","2019-2020","January","1.2.1","Number of PW given TT1","M1 [Ante Natal Care (ANC)]","689","NA","NA","689"
"Delhi","West","MCW Centres MCD","2019-2020","January","1.2.3","Number of PW given TT Booster","M1 [Ante Natal Care (ANC)]","77","NA","NA","77"
"Delhi","West","MCW Centres MCD","2019-2020","January","1.6.1.b","Out of above, number of PW found sero positive for syphilis","M1 [Ante Natal Care (ANC)]","0","NA","NA","0"
"Delhi","West","MCW Centres MCD","2019-2020","January","16.7.9","Number of Adolscent / Adult deaths due to Accidents/Burn cases","M16 [Details of deaths reported with probable causes:]","0","NA","NA","0"
"Delhi","West","MCW Centres MCD","2019-2020","January","16.7.14","Number of Adolscent / Adult deaths due to Causes not known","M16 [Details of deaths reported with probable causes:]","0","NA","NA","0"
"Delhi","West","Private","2019-2020","January","9.7.3","Number of Immunisation sessions where ASHAs were present","M9 [CHILD IMMUNISATION]","NA","0","0","0"
"Delhi","West","Private","2019-2020","January","11.2.2","Kala Azar Positive Cases","M11 [NVBDCP]","NA","0","0","0"
"Delhi","West","Private","2019-2020","January","12.1.2.b","Out of registered, Boys received clinical services","M12 [Adolscent Health]","NA","15","0","15"
"Delhi","West","Private","2019-2020","January","14.4.6","Inpatient - Pyrexia of unknown origin (PUO)","M14 [Patient Services]","NA","271","14","257"
"Delhi","West","MCW Centres MCD","2019-2020","January","14.19","Total number of blood units issued in year","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","West","Private","2019-2020","January","9.1.8","Child immunisation - Pentavalent 3","M9 [CHILD IMMUNISATION]","NA","105","39","66"
"Delhi","West","Private","2019-2020","January","14.6.2","Emergency - Burn","M14 [Patient Services]","NA","4","0","4"
"Delhi","West","Private","2019-2020","January","14.13","Number of deaths occurring at SNCU","M14 [Patient Services]","NA","0","0","0"
"Delhi","West","Private","2019-2020","January","14.18","Blood Units Issued on replacement (Family Donors to be considered as replacement donations)","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","West","Private","2019-2020","January","16.5.3","Number of Maternal Deaths due to Abortion","M16 [Details of deaths reported with probable causes:]","NA","0","0","0"
"Delhi","West","Private","2019-2020","January","16.7.1","Number of Adolscent / Adult deaths due to Diarrhoeal diseases","M16 [Details of deaths reported with probable causes:]","NA","0","0","0"
"Delhi","West","CGHS","2019-2020","January","2.2","Number of Institutional Deliveries conducted (Including C-Sections)","M2 [Deliveries]","NA","NA","NA","NA"
"Delhi","West","CGHS","2019-2020","January","2.2.1","Out of total institutional deliveries number of women discharged within 48 hours of delivery","M2 [Deliveries]","NA","NA","NA","NA"
"Delhi","West","CGHS","2019-2020","January","9.1.8","Child immunisation - Pentavalent 3","M9 [CHILD IMMUNISATION]","27","NA","NA","27"
"Delhi","West","CGHS","2019-2020","January","9.1.13","Child immunisation - Hepatitis-B0 (Birth Dose)","M9 [CHILD IMMUNISATION]","0","NA","NA","0"
"Delhi","West","CGHS","2019-2020","January","10.5","Childhood Diseases - Pertussis","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Delhi","West","CGHS","2019-2020","January","11.2.3","Post-kala-azar dermal leishmaniasis (PKDL) cases","M11 [NVBDCP]","NA","NA","NA","NA"
"Delhi","West","CGHS","2019-2020","January","14.3.3","Number of Left Against Medical Advice (LAMA) cases","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","West","CGHS","2019-2020","January","14.7","Number of deaths occurring at Emergency Department","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","West","CGHS","2019-2020","January","14.17","Stock out rate of essential Drugs","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","West","Delhi Govt","2019-2020","January","2.1.1.b","Number of Home Deliveries attended by Non SBA (Trained Birth Attendant(TBA) /Relatives/etc.)","M2 [Deliveries]","64","NA","2","62"
"Delhi","West","Delhi Govt","2019-2020","January","16.4.2","Number of Child Deaths (1 -5 years) due to Diarrhoea","M16 [Details of deaths reported with probable causes:]","0","NA","0","0"
"Delhi","West","Delhi Govt","2019-2020","January","16.6","Total Facility Based Maternal Death Reviews (FBMDR) done","M16 [Details of deaths reported with probable causes:]","0","NA","0","NA"
"Delhi","West","ESI","2019-2020","January","9.1.9","Child immunisation - OPV 0 (Birth Dose)","M9 [CHILD IMMUNISATION]","340","NA","340","0"
"Delhi","West","ESI","2019-2020","January","9.9","Number of children (6-59 months) provided 8-10 doses (1ml) of IFA syrup (Bi weekly)","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Delhi","West","ESI","2019-2020","January","10.10","Childhood Diseases - Malaria","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Delhi","West","ESI","2019-2020","January","11.4.2","Tests Positive for JE","M11 [NVBDCP]","0","NA","0","NA"
"Delhi","West","ESI","2019-2020","January","12.1.2.a","Out of registered, Girls received clinical services","M12 [Adolscent Health]","10","NA","NA","10"
"Delhi","West","ESI","2019-2020","January","14.1.6","Outpatient - Epilepsy","M14 [Patient Services]","3","NA","0","3"
"Delhi","West","ESI","2019-2020","January","14.6.4","Emergency - Snake Bite","M14 [Patient Services]","0","NA","0","NA"
"Delhi","West","ESI","2019-2020","January","14.8.1","Operation major (General and spinal anaesthesia)","M14 [Patient Services]","311","NA","311","NA"
"Delhi","West","ESI","2019-2020","January","14.15","Number of Rogi Kalyan Samiti (RKS) meetings held","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","West","ESI","2019-2020","January","10.14","Childhood Diseases - Severe Acute Malnutrition (SAM)","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Delhi","West","IPP VIII-MCD","2019-2020","January","1.1.1","Out of the total ANC registered, number registered within 1st trimester (within 12 weeks)","M1 [Ante Natal Care (ANC)]","350","NA","NA","350"
"Delhi","West","IPP VIII-MCD","2019-2020","January","9.4.2","Child immunisation - Measles 2nd dose (More than 16 months)","M9 [CHILD IMMUNISATION]","0","NA","NA","0"
"Delhi","West","IPP VIII-MCD","2019-2020","January","11.4.1","Tests Conducted for JE","M11 [NVBDCP]","NA","NA","NA","NA"
"Delhi","West","IPP VIII-MCD","2019-2020","January","14.7","Number of deaths occurring at Emergency Department","M14 [Patient Services]","0","NA","NA","0"
"Delhi","West","IPP VIII-MCD","2019-2020","January","16.2.2","Infant Deaths up to 4 weeks due to Asphyxia","M16 [Details of deaths reported with probable causes:]","1","NA","NA","1"
"Delhi","West","IPP VIII-MCD","2019-2020","January","8.14","Number of Centchroman (weekly) pill strips distributed","M8 [Family Planning]","150","NA","NA","150"
"Delhi","West","MCD","2019-2020","January","4.4.2","Number of newborns having weight less than 2.5 kg","M4 [Pregnancy outcome & details of new-born]","7","NA","NA","7"
"Delhi","West","MCD","2019-2020","January","8.17.1","Complications following male sterilization","M8 [Family Planning]","0","NA","NA","0"
"Delhi","West","MCW Centres MCD","2019-2020","January","12.1.1.a","Girls registered in AFHC","M12 [Adolscent Health]","117","NA","NA","117"
"Delhi","West","MCW Centres MCD","2019-2020","January","14.14.1","Number of children admitted in NRC","M14 [Patient Services]","0","NA","NA","0"
"Delhi","West","MCW Centres MCD","2019-2020","January","16.2.3","Infant Deaths up to 4 weeks due to Other causes","M16 [Details of deaths reported with probable causes:]","0","NA","NA","0"
"Delhi","West","MCW Centres MCD","2019-2020","January","16.4.3","Number of Child Deaths (1 -5 years) due to Fever related","M16 [Details of deaths reported with probable causes:]","0","NA","NA","0"
"Delhi","West","Private","2019-2020","January","1.6.2.d","Number of babies diagnosed with  Congenital Syphilis","M1 [Ante Natal Care (ANC)]","NA","0","0","0"
"Delhi","West","Private","2019-2020","January","4.3.2.a","Post Abortion/ MTP Complications Identified","M4 [Pregnancy outcome & details of new-born]","NA","0","0","0"
"Delhi","West","Private","2019-2020","January","8.17.5","Deaths following male sterilization","M8 [Family Planning]","NA","0","0","0"
"Delhi","West","Private","2019-2020","January","9.1.6","Child immunisation - Pentavalent 1","M9 [CHILD IMMUNISATION]","NA","161","42","119"
"Delhi","West","Private","2019-2020","January","10.7","Childhood Diseases - Tuberculosis (TB)","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","1","0","1"
"Delhi","West","Private","2019-2020","January","10.8","Childhood Diseases - Acute Flaccid Paralysis(AFP)","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","0","0","0"
"Delhi","West","Private","2019-2020","January","14.1.4","Outpatient - Acute Heart Diseases","M14 [Patient Services]","NA","33","0","33"
"Delhi","West","Private","2019-2020","January","14.1.7","Outpatient - Ophthalmic Related","M14 [Patient Services]","NA","1333","0","1333"
"Delhi","West","CGHS","2019-2020","January","11.2.1","Kala Azar (RDT) - Tests Conducted","M11 [NVBDCP]","NA","NA","NA","NA"
"Delhi","West","CGHS","2019-2020","January","16.7.4","Number of Adolscent / Adult deaths due to Other Fever Related","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","West","Delhi Govt","2019-2020","January","4.4.2","Number of newborns having weight less than 2.5 kg","M4 [Pregnancy outcome & details of new-born]","890","NA","883","7"
"Delhi","West","Delhi Govt","2019-2020","January","9.1.10","Child immunisation - OPV1","M9 [CHILD IMMUNISATION]","2377","NA","442","1935"
"Delhi","West","Delhi Govt","2019-2020","January","9.2.2","Child immunisation (9-11months) - Measles 1st dose","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Delhi","West","Delhi Govt","2019-2020","January","10.3","Childhood Diseases - Sepsis","M10 [Number of cases of Childhood Diseases (0-5 years)]","2","NA","2","0"
"Delhi","West","Delhi Govt","2019-2020","January","14.6.3","Emergency - Obstetrics complications","M14 [Patient Services]","377","NA","377","NA"
"Delhi","West","Delhi Govt","2019-2020","January","14.12.4","Outborn - Female","M14 [Patient Services]","28","NA","28","NA"
"Delhi","West","Delhi Govt","2019-2020","January","16.7.12","Number of Adolscent / Adult deaths due to Known Acute Disease","M16 [Details of deaths reported with probable causes:]","4","NA","4","0"
"Delhi","West","ESI","2019-2020","January","1.2.1","Number of PW given TT1","M1 [Ante Natal Care (ANC)]","43","NA","13","30"
"Delhi","West","ESI","2019-2020","January","1.2.5","Number of PW given 360 Calcium tablets","M1 [Ante Natal Care (ANC)]","1986","NA","1967","19"
"Delhi","West","ESI","2019-2020","January","3.1.1","C-sections, performed at night (8 PM- 8 AM)","M3 [Number of Caesarean (C-Section) deliveries]","60","NA","60","NA"
"Delhi","West","ESI","2019-2020","January","4.1.1.a","Live Birth - Male","M4 [Pregnancy outcome & details of new-born]","163","NA","163","NA"
"Delhi","West","ESI","2019-2020","January","8.17.4","Failures following female sterilization","M8 [Family Planning]","0","NA","0","NA"
"Delhi","West","ESI","2019-2020","January","9.3.2","Child immunisation - Measles-1st dose","M9 [CHILD IMMUNISATION]","0","NA","0","0"
"Delhi","West","ESI","2019-2020","January","9.7.1","Immunisation sessions planned","M9 [CHILD IMMUNISATION]","45","NA","27","18"
"Delhi","West","ESI","2019-2020","January","15.5.2","Radiology - Ultrasonography (USG)","M15 [Laboratory Testing]","1738","NA","1738","NA"
"Delhi","West","ESI","2019-2020","January","8.13","Number of Condom pieces distributed","M8 [Family Planning]","1440","NA","250","1190"
"Delhi","West","IPP VIII-MCD","2019-2020","January","1.4.3","Number of PW having Hb level<7 (tested cases)","M1 [Ante Natal Care (ANC)]","0","NA","NA","0"
"Delhi","West","IPP VIII-MCD","2019-2020","January","1.6.1.b","Out of above, number of PW found sero positive for syphilis","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Delhi","West","IPP VIII-MCD","2019-2020","January","8.10","Injectable Contraceptive-Antara Program- Third Dose","M8 [Family Planning]","2","NA","NA","2"
"Delhi","West","IPP VIII-MCD","2019-2020","January","8.11","Injectable Contraceptive-Antara Program- Fourth or more than fourth","M8 [Family Planning]","7","NA","NA","7"
"Delhi","West","IPP VIII-MCD","2019-2020","January","9.1.12","Child immunisation - OPV3","M9 [CHILD IMMUNISATION]","366","NA","NA","366"
"Delhi","West","IPP VIII-MCD","2019-2020","January","10.6","Childhood Diseases - Tetanus Neonatorum","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","NA","0"
"Delhi","West","MCW Centres MCD","2019-2020","January","8.2.3","Number of Postpartum sterilizations (within 7 days of delivery by minilap or concurrent with caesarean section) conducted","M8 [Family Planning]","0","NA","NA","0"
"Delhi","West","MCW Centres MCD","2019-2020","January","9.2.3","Child immunisation (9-11months) - JE 1st dose","M9 [CHILD IMMUNISATION]","0","NA","NA","0"
"Delhi","West","MCW Centres MCD","2019-2020","January","9.4.4","Child immunisation - OPV Booster","M9 [CHILD IMMUNISATION]","1162","NA","NA","1162"
"Delhi","West","MCW Centres MCD","2019-2020","January","10.7","Childhood Diseases - Tuberculosis (TB)","M10 [Number of cases of Childhood Diseases (0-5 years)]","0","NA","NA","0"
"Delhi","West","MCW Centres MCD","2019-2020","January","11.3.1","Dengue - RDT Test Positive","M11 [NVBDCP]","0","NA","NA","0"
"Delhi","West","MCW Centres MCD","2019-2020","January","12.1.2.a","Out of registered, Girls received clinical services","M12 [Adolscent Health]","117","NA","NA","117"
"Delhi","West","MCW Centres MCD","2019-2020","January","14.18","Blood Units Issued on replacement (Family Donors to be considered as replacement donations)","M14 [Patient Services]","NA","NA","NA","NA"
"Delhi","West","Private","2019-2020","January","9.4.4","Child immunisation - OPV Booster","M9 [CHILD IMMUNISATION]","NA","138","57","81"
"Delhi","West","Private","2019-2020","January","10.11","Childhood Diseases - Diarrhoea","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","253","58","195"
"Delhi","West","Private","2019-2020","January","15.3.3.a","Number of pregnant women screened for HIV","M15 [Laboratory Testing]","NA","305","11","294"
"Delhi","West","Private","2019-2020","January","16.4.4","Number of Child Deaths (1 -5 years) due to Measles","M16 [Details of deaths reported with probable causes:]","NA","0","0","0"
"Delhi","West","ESI","2019-2020","January","16.1","Infant deaths within 24 hrs(1 to 23 Hrs) of birth","M16 [Details of deaths reported with probable causes:]","NA","NA","NA","NA"
"Delhi","West","IPP VIII-MCD","2019-2020","January","1.2.2","Number of PW given TT2","M1 [Ante Natal Care (ANC)]","210","NA","NA","210"
"Delhi","West","IPP VIII-MCD","2019-2020","January","8.1.1","Number of Non Scalpel Vasectomy (NSV) / Conventional Vasectomy conducted","M8 [Family Planning]","0","NA","NA","0"
"Delhi","West","IPP VIII-MCD","2019-2020","January","9.1.6","Child immunisation - Pentavalent 1","M9 [CHILD IMMUNISATION]","372","NA","NA","372"
